"notes_id","explanation"
1900,"ဤကဏ္ဍ၏ အမည်ကို အချို့က (اَلدَّهْرُ) ‘ဒဟ်ရ်’ “ခေတ်ကာလ” ဟု မှည့်ခေါ်ကြ၍၊ အချို့က (اَلْإِنْسَانُ) ‘အင်န်စားန်’ “အစုအဖွဲ့နှင့် ပေါင်းစည်းနေထိုင်သောလူသား” ဟု မှည့်ခေါ်ကြ၏။ ဤစူရဟ်တွင် လူသား ကြုံတွေ့ရ သော ခေတ်ကာလကို အထူးပြုထားသောကြောင့် ကျွန်ုပ်က ‘အစုအဖွဲ့နှင့် ပေါင်းစည်းနေထိုင်သော’ ဟု မှည့်ခေါ်ခြင်း ဖြစ်၏။ ထိုကြုံတွေ့မှု၌ သမိုင်းမတိုင်မီခေတ်နှင့် သမိုင်းဝင်သောခေတ်တို့ ပါဝင်သည်။ စင်စစ် ကမ္ဘာဂြိုဟ် ဖြစ်ပေါ် လာပြီးနောက် နှစ်သန်းပေါင်းများစွာ ဖြတ်သန်းပြီးမှသာ လူမည်သော သတ္တဝါတို့ ပေါ်ပေါက် ဖြစ်ထွန်းလာခြင်း ဖြစ်၏။#‘ဒဟ်ရ်’ (اَلدَّهْرُ) မည်သော ခေတ်ကာလ-#အဘိဓာန်၏ အနက်သဘောအရ (اَلدَّهْرُ) ‘ဒဟ်ရ်’ သည် ကမ္ဘာဂြိုဟ်၏ သက်တမ်း တစ်လျှောက်လုံးကို ရည်ညွှန်း သော ခေတ်ကာလဖြစ်သည်။ ဤစကားလုံး၏ ရင်းမြစ်အနက် သဘော၌ “လွှမ်းမိုးခြင်း” နှင့် “နိုင်ထက်စီးနင်းပြုခြင်း” တို့ ပါဝင်သည်။ ခေတ်ကာလသည် အရာတိုင်းအပေါ် လွှမ်းမိုးထား သောကြောင့် (اَلدَّهْرُ) ‘ဒဟ်ရ်’ ဟု ခေါ်ဆိုခြင်း ဖြစ် ၏။ ဤနေရာတွင် အထူး သတိပြုရမည်မှာ- ထိုလွှမ်းမိုးမှုသည် လူသား၏ ရုပ်ခန္ဓာ၌သာ အကျိုးသက်ရောက်ပြီး၊ လူဖြစ်မှု အရည်အသွေးအား တိုက်စားနိုင်ခြင်း မရှိချေ။ လူဖြစ်မှုအရည်အသွေးမှာ ခေတ်ကာလ ကြာညောင်းလာသည်နှင့်အမျှ ရှေ့သို့သာ တိုးတက်လျက် ရှိ၏။ ထို့ပြင် လူသားသည် ရုပ်ခန္ဓာ သေလွန်ပြီးနောက်တွင်လည်း လူဖြစ်မှုသည် ရပ်တန့်သွားမည်မဟုတ်ဘဲ၊ ရှေ့ဆက်တက်လှမ်းနေရမည်သာ ဖြစ်၏။ ထိုအခါ အတိတ်က မိမိပြုမူ ကျင့်ကြံခဲ့သည်များကို ရလဒ်များအဖြစ် မြင်တွေ့ရပေမည်။ ထိုအခြေ အနေများကို ကျမ်းမြတ်ကုရ်အာန်၏ နေရာပေါင်းများစွာ၌ ဥပမာများ ပေး၍ ခိုင်းနှိုင်း ဖော်ပြထားပေသည်။ [45:24] တွင် အမှန်တရားကို ဖုံးကွယ် ဆန့်ကျင်ကြသောသူတို့၏ ပြောဆိုမှုများကို ဤသို့ ဖော်ပြထား၏။#...مَا هِيَ إِلَّا حَيَاتُنَا الدُّنْيَا نَمُوْتُ وَ نَحْيَا وَ مَا يُهْلِكُنَآ إِلَّا الدَّهْرُ...#...ကျွန်ုပ်တို့၏ အသက်ရှင်ခြင်းသည် ပစ္စုပ္ပန်ဘဝ၌သာ ရှိ၏။ ကျွန်ုပ်တို့သည် (ဤလောကီ၌) သေကြ၊ ရှင်ကြ၏။ အချိန်ကာလသည်သာ ကျွန်ုပ်တို့အား တိုက်စားသွားခြင်း ဖြစ်သည်။ ... [45:24]#ဤပြောဆိုမှု မှားယွင်းကြောင်းကို အောက်ပါအတိုင်း ပြန်လည် ချေပထား၏။#...وَ مَا لَهُمْ بِذٰلِكَ مِنْ عِلْمٍ ۚ إِنْ هُمْ إِلَّا يَظُنُّوْنَ ﴿۲۴﴾#...စင်စစ် သူတို့တွင် ဤသည်နှင့်စပ်လျဉ်း၍ အသိပညာ တစ်စုံတစ်ရာမျှ မရှိချေ။ ထင်မြင်ယူဆချက် သက်သက်ကိုသာ ရမ်းဆ ပြောဆိုနေကြ၏။ [45:24]#ရုပ်ဘဝ သက်သက်ကိုသာ လူ့ဘဝဟု မှတ်ယူခြင်းသည် တိရစ္ဆာန်များနှင့် တူညီကြောင်း [47:12] ၌ အတိအလင်း ဖော်ပြထား၏။#...وَ الَّذِيْنَ كَفَرُوْا يَتَمَتَّعُوْنَ وَ يَأْكُلُوْنَ كَمَا تَأْكُلُ الْأَنْعَامُ...#...စင်စစ် လုံခြုံမှုကို သွေဖည်ဆန့်ကျင်သော သူတို့သည် တိရစ္ဆာန်များ စားသောက် အကျိုးခံစားကြသည့်ပမာ စားသောက် အကျိုးခံစားကြ၏။ ... [47:12]#မည်သို့ဆိုစေ၊ လူသားသည် ရုပ်ဘဝ ရှင်သန်မှုနှင့်အတူ လူဖြစ်မှုအရည်အသွေး တိုးတက်လာရန်ကိုလည်း တစ်ပါ တည်း ဆောင်ရွက်ရမည်ဖြစ်ကြောင်း ကျမ်းမြတ်ကုရ်အာန်က အသိပေး လမ်းညွှန်ထားပြီးဖြစ်၏။ ထိုလူဖြစ်မှုအရည် အသွေးသည်ပင် ဤလောကမှ လွန်မြောက်ပြီးနောက် ရှေ့ဆက်တက်လှမ်းရမည် ဖြစ်ကြောင်း သတိပြုအပ်၏။"
1901,"‘ထိုအချိန်တွင် သူနှင့် ပတ်သက်၍ ထုတ်ဖော်ပြောရလောက်သော အခြေအနေ တစ်စုံတစ်ရာမျှ မရှိချေ’ ဟူသော ဖော်ပြမှုတွင် ရှုထောင့်နှစ်ရပ် ရှိသည်။#1. ပထမ ရှုထောင့်သည် မိခင်၏ သားအိမ်၌ အစက်ချ သွန်းလောင်းခြင်းခံရသော သုက်ရည်အဖြစ် ရှိနေချိန်ကို ရည်ညွှန်းသည်။ ထိုအချိန်တွင် သူသည် တချိန်၌ မည်သို့သော ပုဂ္ဂိုလ်ဖြစ်လာမည်နည်း ဆိုသည်ကို မည်သူမျှ စကားထဲ ထည့်ပြောကြလိမ့်မည် မဟုတ်ပေ။#2. ဒုတိယ ရှုထောင့်မှာ လူ့သမိုင်းမတင်မီခေတ်ကို ရည်ညွှန်းသည်။ ထိုခေတ်အကြောင်း၊ ကျမ်းမြတ်ကုရ်အာန်၌ တစ်စုံတစ်ရာမျှ ဖော်ပြထားခြင်း မရှိချေ။ ယဉ်ကျေးသော လူ့ဘောင်အတွက် ထိုစဉ်က အဖြစ်အပျက်၊ အခြေ အနေများသည် ထည့်သွင်း ဖော်ပြစရာ မလိုအပ်ဟု ဆိုလိုသည်။ လူတို့အား သွန်သင် ဆုံးမရာတွင် အာဒန်မ် (ယဥ်ကျေးသော လူ့ဘောင်ကိုစတင်ဦးဆောင်၍၊ အုပ်ချုပ်မှုစနစ် ကိုစတင်တည်ထောင်သူ အထင်ကရလူ သား) ခေတ်မှစကာ ဖော်ပြထား၏။ ကုရ်အာန်၏ ရည်ညွှန်း မှု အရ အာဒန်မ် (အထင်ကရ လူသား) ထက် အလျင် သမိုင်းမတင်မီခေတ် တစ်ခေတ် ရှိခဲ့၍၊ ထိုခေတ်ဦးသမိုင်းအား လူတို့အနေနှင့် လေ့လာဆည်းပူးရန် ဖြစ်၏။ မည်သို့ဆိုစေ၊ အာဒန်မ်သည် ကမ္ဘာဦးလူသား မဟုတ်ကြောင်း အထူး သတိပြု အပ်ပေသည်။"
1902,"(أَمْشَاجٌ) ‘အန်မ်ရှားဂျ်’ ဟူသော စကားလုံးကို ကျမ်းမြတ်ကုရ်အာန် တစ်ကျမ်းလုံးတွင် ဤအာယဟ်၌ တစ်ကြိမ်တည်းသာ သုံးနှုန်းထား၏။ ၎င်း၏ ဇာစ်မြစ်အက္ခရာမှာ (م ش ج) ‘မီးမ်၊ ရှီးန်၊ ဂျီးမ်’ ဖြစ်သည်။ အဓိပ္ပာယ်မှာ “ရောနှော ပေါင်းစပ်ခြင်း” ဟူ၍ ဖြစ်သည်။ ဤအာယဟ်တွင် (نُطْفَةٌ) ‘နွတ်သ်ဖှဟ်’ “သုက်ရည်” ၏ နာမဝိသေသနအဖြစ် သုံးနှုန်းထားသည်။ ဆိုလိုသည်မှာ သုက်ရည်တွင် လူသားအတွက် လိုအပ်သော စွမ်းရည်များအားလုံး ပါဝင်သည်ဟူ၏။ ဤသည်ကား အလ္လာဟ်၏ အံ့မခန်းဖွယ် စီမံမှုပင် ဖြစ်၏။ ၎င်း၌ လူ့အရည်အသွေး အလုံးစုံတို့ ပါဝင်နေသည်။ အထူးသဖြင့် ဆင်ခြင်ဉာဏ်သည် အခြေခံအကျဆုံး လူဖြစ်မှုအရည်အသွေးဖြစ်၏။#[ဤ အကြောင်း အရာနှင့် ပတ်သက်၍ [7:179] အောက်ခြေ (၇၃၃)၊ [17:36] အောက်ခြေ (၁၀၈၉)၊ [23:78] အောက်ခြေ (၁၂၉၂) [32:8-9] အောက်ခြေ (၁၄၂၇-၁၄၂၈) စသည် တို့တွင် လေ့လာပါရန်]"
1903,"ဤအာယဟ်တွင် သုံးနှုန်းထားသော စမ်းရေ၌ ပရုတ်ရောစပ်ထားခြင်းဟူသည် တင်စား သုံးနှုန်း မှုသာ ဖြစ်၏။ ရည်ညွှန်းမှုမှာ ပရုတ်သည် အပူကို အအေးအဖြစ် ပြောင်းလဲစေသော ဓာတ်ဖြစ် သည်။ ထိုရှုထောင့်အရ မုအ်မင်န် (လုံခြုံ မှုကို ယုံကြည်ချက်ဖြင့် တည်ဆောက်သူ) တို့သည် အချင်းချင်း အကြား ပူပင်သောကများကို အေးချမ်းသာယာမှုဖြင့် ပြောင်းလဲပေးကြသည်ဟု ဆိုလိုသည်။ ဤသည်ကို [48:29] ၌ “လုံခြုံမှုကို ယုံကြည်ချက်ဖြင့် တည်ဆောက်သူအချင်းချင်းကြား ကရုဏာ ပွားကြ၏။ (တစ်နည်း) လုံခြုံမှုပါဝင်သော ထောက်ပံ့မြှင့်တင်မှုဖြင့် ဖေးမကြ၏” ဟု ရည်ညွှန်းခြင်း ဖြစ်ပေသည်။ [[76:17] နှင့်တွဲဖက် လေ့လာပါရန်]#ထို့ပြင် စမ်းရေသည် ရှင်သန်မှုကို ရည်ညွှန်းခြင်း ဖြစ်ပေရာ အမြော်အမြင် ကြီးမား၍၊ စွမ်းရည် ထက်မြက်သော အလ္လာဟ်၏ ဩဇာခံတို့သည် ရှင်သန်မှုကို မိမိတို့ကိုယ်တိုင် ဆည်းပူးရယူပြီး၊ အလိုရှိရာ (တစ်နည်း) ထိုက်သင့်သောသူတို့ဆီသို့ စီးစင်းစေကြောင်း ရှေ့လာမည့်အာယဟ်တွင် ဖော်ညွှန်းထား၏။"
1904,"လူတိုင်းတွင် အရည်အချင်းကိုယ်စီ ရှိကြသော်လည်း ထိုအရည်အချင်းနှင့်အညီ လူနှင့် လူ့ပတ်ဝန်းကျင်ကို ပျိုး ထောင်ရန် တာဝန်ယူလိုသည့်စိတ် ရှိသူသည် နည်းပါးလှ၏။ သို့ရာတွင် အမြော်အမြင် ကြီးမား၍၊ အလ္လာဟ်၏ ဩဇာခံ အဖြစ် မိမိတို့ကိုယ်ကို ခံယူသောသူတို့မှာမူ ထိုတာဝန်ကို ကြည်ဖြူစွာ ထမ်းရွက်ကြ၏။ ဤသို့ ထမ်းရွက်ခြင်း မပြုခဲ့ လျှင် ဘေးဒုက္ခများ ကျယ်ပြန့်လာမည်ကို သူတို့ သဘောပေါက် နားလည်ကြ၏။ ရှေ့အာယဟ်များတွင် သူတို့၏ လက် တွေ့ ဆောင်ရွက်ချက်များကို ဖော်ပြထားပေသည်။"
1905,"ဤသည် ကျွေးမွေးစောင့်ရှောက်၊ ပေးကမ်းချီးမြှင့်သူတို့၏ လွန်စွာ ကောင်းမွန်သော ရည်ရွယ်ချက် ဖြစ်၏။ တစ်နည်းဆိုရလျှင် ဤသည် သူတို့အား ပေးအပ်ထားသော တာဝန်ပင် ဖြစ်၏။ သို့ရာတွင် အစောင့်ရှောက်ခံတို့အနေ နှင့်မူ ကျွေးမွေး စောင့်ရှောက် သူတို့၏ ကူညီပံ့ပိုးမှု များကို အသိအမှတ်ပြု၊ ကျေးဇူးတင်ကြရပေမည်။ တစ်ဆက်တည်းတွင် အလ္လာ့ဟ်အားလည်း ကျေးဇူးတင်ကြရမည်။ ကျေးဇူးသိတတ်ခြင်းသည် လူဖြစ်မှု၏ အရည်အသွေးတစ်ရပ်ဖြစ်ကြောင်း မမေ့အပ်ပေ။"
1906,"ထိုကာလသည် ဤလောက၌လည်း ဖြစ်ပေါ်နိုင်၍၊ အနာဂတ် ပြန်လည် ရှင်သန်ရမည့် ကာလ၌လည်း ဖြစ်ပေါ် နိုင်သည်။ ဤလောက၌ တိုင်းပြည် မငြိမ်မသက်ဖြစ်သောကြောင့် စီးပွားကပ်စိုက်၍၊ ငတ်ပြတ်လာမည့် ဘေးဆိုးကြီးကို ရည်ညွှန်းသည်။ ထိုအခြေအနေ ဖြစ်ပေါ် မလာရန် မိမိတို့၏ ပိုင်ဆိုင်မှုအသီးသီး[ဥပမာ- ဥစ္စာ၊ ပညာ၊ အာဏာ]တို့ကို အများကောင်းကျိုး ရှေးရှု၍ စနစ်တကျ မျှဝေ အသုံးချကြရပေမည်။ ထိုသို့ဖြင့် ဆင်းရဲ မွဲတေမှုများကို ကြိုတင်၍ တား ဆီးကြရပေမည်။"
1907,"(زَنْجَبِيْلٌ) ချင်း (ဂျင်း) သည် အပူကို ကိုယ်စားပြုသည်။ [76:5] မှ [76:17] အထိတွင် အမြော်အမြင် ကြီးမား၍၊ စွမ်းရည် ထက်မြက်သော အလ္လာဟ်၏ ဩဇာခံတို့၏ အခြေအနေများကို ဖော်ပြခြင်း ဖြစ်ပေသည်။ [76:5] တွင် ထို ပုဂ္ဂိုလ်ထူးတို့သည် အချင်းချင်းအကြား ပူပင်သောက များကို အေးချမ်းသာယာမှုဖြင့် ပြောင်းလဲပေးကြကြောင်း ဖော် ညွှန်း၍၊ ဤအာယဟ်၌မူ လုံခြုံမှုကို သွေဖည်ဆန့်ကျင် သောသူတို့အတွက် ပူပင်သောကကို ဖြစ်စေကြောင်း ရည်ညွှန်း ခြင်း ဖြစ်ပေသည်။ သို့မဟုတ် အမြော်အမြင် ကြီးမားပြီး၊ စွမ်းရည် ထက်မြက်သော အလ္လာဟ်၏ ဩဇာခံတို့၏ဖွံ့ဖြိုးမှု ကို (زَنْجَبِيْلٌ) ‘ဇန် (န်) ဂျဗီးလ်’ “ချင်း (ဂျင်း)” ဟု တင်စားသုံးနှုန်းခြင်းလည်း ဖြစ်နိုင်သည်။ [[48:29] အောက်ခြေ (၁၆၂၄)]စင်စစ် အဆိုပါ အာယဟ်များတွင် ရည်ညွှန်းသော သောက်သုံး ခြင်း-တိုက်ကျွေးခံရခြင်း စသည်တို့သည် လူဖြစ်မှုအရည်အသွေးများ တိုးတက်လာမှုကို တင်စား သုံးနှုန်းခြင်း ဖြစ်၏။ [[76:5]၊ အောက်ခြေ (၁၉၀၃) နှင့် တွဲဖက် လေ့လာပါရန်]#[(كَأْسٌ) ‘ကာ့စ်’ “ခွက်” ဟူသော အသုံးအနှုန်းအတွက် [37:45] အောက်ခြေ (၁၄၉၆)၊ [52:23] အောက်ခြေ (၁၆၇၅) စသည်တို့နှင့် တွဲဖက် လေ့လာပါရန်]"
1908,"မုဟီးတွ် အဘိဓာန်၌ (سَلْسَبِيْلًا) ကို (سَلْ) ‘စလ်’ “စုံစမ်း မေးမြန်းခြင်း” နှင့် (سَبِيْلٌ) ‘စဘီးလ်’ “လမ်းစဉ်” ဟု အနက်ကောက် ဖော်ပြထား၏။ ဆိုလိုသည်မှာ “လမ်းစဉ်ကို စုံစမ်း မေးမြန်ခြင်း” ဟူ၍ ဖြစ်သည်။ ရည်ညွှန်းမှုမှာ “မေး မြန်း စုံစမ်း၍ ရှေ့သို့ တက်လှမ်းခြင်း” ဖြစ်၏။ စင်စစ် (سَلْسَبِيْلٌ) ‘စလ်စဘီးလ်’ ဟူသည် ရှင်သန်မှုဖြင့် လျှောက်လှမ်း ခြင်း၊ ယုံကြည် ချက်နှင့်အတူ လက်တွေ့ ကျင့်သုံးမှု အားဖြင့် ဖွံ့ဖြိုးတိုးတက်သော ဘဝသို့ တက်လှမ်းခြင်းကို ရည်ညွှန်း ခြင်း ဖြစ်၏။ ဆိုလိုသည်မှာ ဂျန္နဟ်မည်သော ဘဝသည် ရှင်သန်မှုနှင့်အတူ ရှေ့သို့တိုး၍ အထက်သို့ တက်လှမ်းသည်ကို ပမာဆောင် ဖော်ပြခြင်း ဖြစ်၏။ ၎င်းသည် ဖြောင့်မတ်၍ ဟန်ချက်မျှ သော ဘဝလမ်းစဉ်ပေါ် လျှောက်လှမ်းခြင်း၏ အကျိုးဆက် ဖြစ်ပေသည်။ [ကြည့်။ [1:5] အောက်ခြေ (၈-၁၀)] ၎င်းကို စမ်းရေဖြင့် တင်စားခြင်း ဖြစ်၏။ စမ်းရေသည် အစဉ် စီးဆင်းနေသောကြောင့် ရှင်သန်နေသည်ဟု မှတ်ယူအပ်၏။ ရေသည် လူ၏ ရုပ်နှင့် လူဖြစ်မှုအရည်အသွေးတို့ကို ရှင်သန်စေရာ၌ အခြေခံ လိုအပ်ချက် တစ်ခုဖြစ်သည် မဟုတ်လော။"
1909,"ဤအခြေအနေသည် ကျမ်းမြတ်ကုရ်အာန်နှင့်အညီ လူ့ဘောင်တစ်ရပ်ကို တည်ဆောက် ကြသော ဂျန္နဟ်နှင့် ထိုက်တန်သူတို့၏ ပစ္စုပ္ပန်နှင့် အနာဂတ် ပြန်လည် ရှင်သန်မှုတို့တွင် ကြုံတွေ့ရ မည့် အနေအထားများပင် ဖြစ်၏။"
1910,"ဂျန္နဟ်နှင့် ထိုက်တန်သူတို့၏ ပစ္စုပ္ပန်၊ အနာဂတ် နှစ်ဌာနစလုံး၏ အောင်မြင်မှုများနှင့် တိုးတက်မှုများကို တန်ဖိုးကြီးမားလှသော အဝတ်အစားများ၊ ထို့ပြင် ကြီးမားသော အုပ်ချုပ်မှု အတွက် အဆောင်အယောင်များ၊ ရှင်သန် ဖွံ့ ဖြိုးမှုများအတွက် သန့်ရှင်းသောရေ (ဝါ) လူ၏ အသိဉာဏ်နှင့် စိတ်ခံစားမှုများအား သန့်စင်စေသော ဝဟ်ယ် စသည်တို့ ကို တင်စားသုံးနှုန်းခြင်း ဖြစ်၏။#[ဆက်စပ်အာယဟ်များ [18:31] [44:53]]"
1911,"ဤအာယဟ်ကို အများအားဖြင့် ‘ညဥ့်၏ အစိတ်အပိုင်းအချို့၌ အရှင့်အား ဦးချလော့။ ထို့ပြင် ညဥ့်၏ ရှည်လျား သော အချိန်၌ အရှင် သန့်ရှင်းတော်မူကြောင်း မြွက်ဆိုလော့’ ဟု ပြန်ဆိုကြသည်။ ကျွန်ုပ်အနေနှင့် ဤနေရာတွင် (اَلَّيْلُ) ‘လိုက်ယ်လ်’ ကို ဥပဒေမဲ့၍ အမှောင်ဖုံး လွှမ်းခြင်းကို ရည်ညွှန်းသည်ဟု ယူဆပါသည်။ [[73:2-7] အောက်ခြေ (၁၈၅၇-၁၈၆၁) နှင့်တွဲဖက် လေ့လာပါရန်]"
