"Ayat_id","mm_Translation","multi_ayats"
11,"သူတို့က “အို-ကျွန်ုပ်တို့၏ ဖခင်၊ ဖခင်သည် ယူစုဖှ်နှင့်ပတ်သက်၍ ကျွန်ုပ်တို့အား အဘယ်ကြောင့် စိတ် မချပါသနည်း။ ဧကန်စင်စစ် ကျွန်ုပ်တို့သည် သူ့ကောင်းကျိုးကို ရှေးရှုသူများ အမှန်ပင် ဖြစ်ကြသည်”-",""
12,"“ဖခင်သည် သူ့အား နက်ဖြန် ကျွန်ုပ်တို့နှင့်အတူ စားသောက် ပျော်ပါး ဆော့ကစားရန် လွှတ်ပေးပါ။ ကျွန်ုပ်တို့ သူ့အား အမှန်ပင် စောင့်ရှောက်ကြပါမည်” ဟု ပြောဆိုကြ၏။",""
13,"ဖခင်က “သင်တို့ သူ့အား ခေါ်ဆောင်သွားခြင်းသည် ငါ့အား အမှန်ပင် စိတ်ပူစေ၏။ သင်တို့ အမှုမဲ့ အမှတ်မဲ့ ရှိနေကြစဉ် သူ့အား ဝံပုလွေ ကိုက်စားမည်ကိုလည်း ငါ စိုးရိမ်သည်” ဟု ဖြေကြား၏။",""
14,"သူတို့က “ကျွန်ုပ်တို့သည် အင်အားတောင့်တင်းသောအုပ်စု ဖြစ်ကြပါလျက်၊ သူ့အား ဝံပုလွေ ကိုက်စား ခဲ့ပါလျှင် ကျွန်ုပ်တို့သည် အမှန်ပင် အသုံးမကျသူများ ဖြစ်သွားကြပေမည်” ဟု ပြောဆိုကြ၏။",""
15,"ထို့နောက် သူတို့သည် သူ့အား ခေါ်ဆောင်သွားကြပြီး၊ စောက်နက်သော ရေတွင်းထဲသို့ ပစ်ချကြရန် တညီတညွတ်တည်း ဆုံးဖြတ်ခဲ့ကြသောအခါ၊ ငါက သူ့ထံသို့ “(အို-ယူစုဖှ် တစ်ချိန်တွင်) သင်သည် သူတို့၏ လုပ်ရပ်ကို သူတို့အား အမှန်ပင် ထုတ်ဖော်ပြောပြပေမည်။ (ထိုအခါ) သူတို့ နားလည်ကြမည် မဟုတ်ပေ” ဟု ဝဟ်ယ်-လျှို့ဝှက်စွာ ဉာဏ်စဉ် ကိန်းဝပ်စေ၏။",""
16,"သူတို့သည် ညနေ ဆည်းဆာချိန်တွင် ငိုကြွေးလျက် ဖခင်ထံ ပြန်လာကြ၏။",""
17,"သူတို့က “အို-ကျွန်ုပ်တို့၏ ဖခင်၊ အမှန်စင်စစ် ကျွန်ုပ်တို့သည် မိမိတို့၏ ပစ္စည်းများအနားတွင် ယူစုဖှ် အား ထားခဲ့ပြီး၊ အပြေးပြိုင်ရန် သွားခဲ့ကြပါသည်။ ထိုအခါ ဝံပုလွေသည် သူ့အား ကိုက်စားလိုက်ပါ သည်။ ကျွန်ုပ်တို့သည် မှန်ကန်စွာ ပြောဆိုပါသော်လည်း ဖခင်သည် ကျွန်ုပ်တို့အား ယုံကြည်မည် မဟုတ်ပေ” ဟု ပြောဆိုကြ၏။",""
18,"ထို့ပြင် သူတို့သည် သူ့အင်္ကျီတွင် မဟုတ်မမှန်သော သွေးများကို (လိမ်းကျံ၍) ယူလာခဲ့ကြသည်။ ဖခင် က “ထိုသို့ အလျှင်း မဟုတ်၊ စင်စစ် သင်တို့၏ စိတ်သည် သင်တို့အဖို့ အကြောင်းတစ်ခုကို ပရိယာယ်ဆင် ဖန်တီးခြင်းမျှ ဖြစ်ပေသည်။ သို့ဖြစ်ရာ မျိုသိပ် ချုပ်တည်းခြင်းသာ အကောင်းဆုံး ဖြစ်၏။ သင်တို့ ကြံဖန် ပြောဆိုသော အကြောင်းနှင့်စပ်လျဉ်း၍ အလ္လာ့ဟ်ထံမှ အကူအညီရယူပါမည်” ဟု ပြောဆို၏။",""
19,"ထို့နောက် ခရီးသည်တစ်စုသည် (ရေတွင်းအနားသို့) ရောက်ရှိလာခဲ့၍ မိမိတို့၏ ရေငင်သူအား စေလွှတ်ခဲ့ကြ၏။ သူက ရေပုံးကို (ရေတွင်းထဲသို့) ချခဲ့ရာ၊ “ဝမ်းမြောက်ကြလော့၊ ဤသည် လုလင်ပျိုတစ်ဦးဖြစ်၏။ ထို့နောက် သူတို့သည် သူ့ကို ရောင်းကုန်အဖြစ် လျှို့ဝှက်ထားခဲ့ကြ၏။ အလ္လာဟ်သည် သူတို့ လုပ်ဆောင်နေကြသည်ကို လွှမ်းခြုံသိရှိ၏။",""
20,"သူတို့သည် 950 သူ့အား ငွေဒင်္ဂါး အနည်းငယ်မျှဖြင့် ရောင်းချခဲ့ကြသည်။ စင်စစ် သူတို့သည် ယူစုဖှ်၏ တန်ဖိုးမှန်ကို သိကြသူများ မဟုတ်ပေ။ (တစ်နည်း) သူတို့သည် ယူစုဖှ်အား တွယ်တာသူများ မဟုတ် ကြပေ။",""
21,"ထို့ပြင် အီဂျစ်ပြည်မှ သူ့အား ဝယ်ယူသူက 951 မိမိဇနီးကို “သင် သူ့ကို ဂုဏ်ရှိစွာ ထားလော့။ သူသည် ကျွန်ုပ်တို့အား ကောင်းကျိုးဖြစ်စေနိုင်သည်။ သို့မဟုတ် ကျွန်ုပ်တို့ သူ့အား သားအဖြစ် မွေးစားကြမည်” ဟု ပြောဆို၏။ ဤသို့ဖြင့် ငါသည် ယူစုဖှ်အား ထိုတိုင်းပြည်တွင် အခြေချစေခဲ့၏။ ထို့ပြင် ငါသည် သူ့အား အရေးကိစ္စများ၏ အတိမ်အနက်ကို သင်ကြားပေးရန် ဖြစ်၏။ ထို့ပြင် အလ္လာဟ်သည် မိမိ၏ အရေးကိစ္စကို အောင်နိုင်၏။ သို့ရာတွင် လူအများစုမှာ မသိကြချေ။",""
22,"ထို့နောက် သူသည် ရင့်သန်သောအရွယ်သို့ ရောက်ရှိသောအခါ၊ ငါသည် သူ့အား (အရေးကိစ္စများ အပေါ်) အဆုံးအဖြတ် ပြုပေးနိုင်စွမ်းနှင့် အသိပညာတို့ကို ချီးမြှင့်ခဲ့၏။ စင်စစ် ငါသည် ဘဝကို ဟန်ချက် မျှစွာ တည်ဆောက်သောသူတို့အား (တစ်နည်း) လောကကို အလှဆင်သူတို့အား ဤသို့ပင် အစားပေး၏။",""
23,"ထို့နောက် သူနေထိုင်သောအိမ်မှ အိမ်ရှင်မသည် မိမိအလိုဖြည့်ရန် သူ့ကို မြှူဆွယ်ခဲ့၏။ ထိုမိန်းမသည် တံခါးများကို ပိတ်၍ “လာပါလေ” ဟု ပြောဆို၏။ သူက “အလ္လာ့ဟ်ထံ ခိုလှုံပါ၏။ ဧကန်စင်စစ် အရှင် သည် ကျွန်ုပ်အား ပျိုးထောင်မှုစနစ်နှင့်အညီ ဖွံ့ဖြိုးစေသောအရှင်ပင် ဖြစ်၏။ အရှင်သည် ကျွန်ုပ်အား အကောင်းဆုံး နေထိုင်ရာကို စီမံပေး၏။ (တစ်နည်း) စာရိတ္တအားဖြင့် အကောင်းဆုံး အဆင့်အတန်းကို ချီးမြှင့်ခဲ့သည်။ မတရား ကျူးကျော်သောသူတို့သည် အောင်မြင်ကြသည် မဟုတ်” ဟု ဆို၏။",""
24,"စင်စစ် သူမသည် သူနှင့် (ဆက်ဆံရန်) ကြံစည်ခဲ့၏။ အကယ်၍ သူသည် မိမိအား ပျိုးထောင်မှုစနစ်နှင့် အညီ ဖွံ့ဖြိုးစေသောအရှင်၏ ထင်ရှားခိုင်လုံသော သက်သေသာဓကကို 952 မသိမြင်ခဲ့ပါလျှင် သူသည် လည်း သူမနှင့် (ဆက်ဆံရန်) ရည်ရွယ်ခဲ့ပေမည်။ 953 ငါသည် ဒုစရိုက်မှုများနှင့် စက်ဆုပ်ဖွယ်အမှုတို့ကို သူ့ထံမှ ဖယ်ရှားရန်အလို့ငှာ ဤအတိုင်း ပြုလုပ်၏။ ဧကန်အမှန် သူသည် ငါ၏ လက်ရွေးစင် ဩဇာခံ များ၌ ပါဝင်၏။",""
25,"ထို့နောက် သူတို့နှစ်ဦး တံခါးဆီသို့ အပြိုင်ပြေးခဲ့ကြရာ၊ သူမသည် သူ့အင်္ကျီကို နောက်မှနေ၍ ဆွဲဆုတ် ခဲ့၏။ ထိုအခိုက် သူတို့နှစ်ဦးသည် တံခါးဝ၌ သူမ၏ ခင်ပွန်းအား တွေ့ရှိခဲ့ကြ၏။ သူမက “သင့်အိမ်ရှင်မ ကို မဖွယ်မရာ ကြံစည်သူအား အကျဉ်းချထားခြင်း၊ သို့မဟုတ် ပြင်းပြစွာ အရေးယူခြင်းမှတစ်ပါး မည် သည့် ပြစ်ဒဏ် ရှိပါမည်နည်း” ဟု ဆို၏။",""
26,"ယူစုဖှ်က “သူမသည် ကျွန်ုပ်အား မိမိအလိုဖြည့်ရန် မြှူဆွယ်ခဲ့ခြင်း ဖြစ်သည်” ဟု ဆို၏။ ထိုအခါ သူမ၏ သားချင်းတို့အနက်မှ သက်သေတစ်ဦးက “အကယ်၍ သူ့အင်္ကျီသည် ရှေ့မှ စုတ်ပြဲနေလျှင် သူမသည် မှန်ကန်စွာ ပြောဆိုသူဖြစ်ပြီး၊ သူသည် လိမ်ညာသူဖြစ်သည်”-",""
27,"“သူ့အင်္ကျီသည် နောက်မှ စုတ်ပြဲနေလျှင် သူမသည် မုသားပြောဆိုသူဖြစ်ပြီး၊ သူသည် မှန်ကန်စွာ ပြော ဆိုသူဖြစ်သည်” ဟု သက်သေထွက်ဆို၏။ 954",""
28,"ထို့နောက် ခင်ပွန်းဖြစ်သူက အင်္ကျီမှာ နောက်မှ စုတ်ပြဲနေသည်ကို တွေ့မြင်လေသော်၊ “ဧကန်အမှန် ဤသည် အသင် (မိန်းမ) တို့၏ ပရိယာယ်မာယာသာ ဖြစ်၏။ သင်တို့၏ ပရိယာယ်မာယာသည် အမှန် ပင် ကြီးမားလှသည်”-",""
29,"“အို-ယူစုဖှ်၊ သင် ဤကိစ္စကို လျစ်လျူရှုပါလေ။ (အို-မိန်းမ) သင်သည် မိမိ၏ အပြစ်ကို ဝန်ချ တောင်းပန် လော့။ အမှန်စင်စစ် သင်သည်သာလျှင် အပြစ်ကျူးလွန်သူဖြစ်သည်” ဟု ပြောဆိုခဲ့၏။",""
30,"ထို့ပြင် မြို့တွင်းရှိ အမျိုးသမီးအချို့က “အဇီဇ်၏ ဇနီးမှာ မိမိအိမ်စေကို သူ့စိတ်နှင့်ဆန့်ကျင်၍ မြှူဆွယ် လျက် ရှိ၏။ သူမသည် အမှန်ပင် ချစ်စိတ်မွှန်နေ၏။ သူမသည် ထင်ရှားစွာ လွဲမှားနေသည်ကို ကျွန်ုပ်တို့ တွေ့မြင်သည်” ဟု ပြောဆိုကြ၏။",""
31,"ထို့နောက် သူမတို့၏ တီးတိုး ကြံစည်၊ ကဲ့ရဲ့ပြစ်တင်မှုကို ကြားသောအခါ၊ သူမတို့အား လူလွှတ်၍ ခေါ် စေ၏။ ထို့နောက် သူမတို့အဖို့ စားသောက်ဖွယ်ရာများကို အသင့် ပြင်ဆင်ထား၏။ 955 ထို့ပြင် သူမတို့ အသီးသီးအား ဓားပါးတစ်ချောင်းစီ ပေးပြီးနောက် (ယူစုဖှ်) အား “သင် သူမတို့ ရှေ့သို့ ထွက်ခဲ့” ဟု ဆို၏။ သူမတို့ သူ့အား မြင်ကြသောအခါ အံ့အားသင့်၍ မိမိတို့၏ လုပ်လက်စ အလုပ်များကို ရပ်ပစ်လိုက်ကြ၏။ 956 ထို့နောက် သူမတို့က “အလ္လာဟ်သည် ချို့တဲ့မှုကင်း၍ အံ့မခန်း ပြုစွမ်းနိုင်ပါ၏။ ဤသည် လူသာမာန် မဟုတ်၊ ရည်မွန်သိမ်မွေ့သော နတ်သားတစ်ပါးသာလျှင် ဖြစ်သည်” 957 ဟု ဆိုကြ၏။",""
32,"သူမက “ဤသည် အကြင်သူတည်း၊ သူ့ကြောင့် သင်တို့ ကျွန်ုပ်ကို ပြစ်တင်ရှုတ်ချခဲ့ကြသည်။ ကျွန်ုပ်သူ့ ကို သူ့စိတ်အလိုနှင့် ဆန့်ကျင်၍ မြှူဆွယ်ခဲ့၏။ သို့ရာတွင် သူသည် လွတ်မြောက်ခဲ့၏။ (အနာဂတ်တွင်) ကျွန်ုပ် ညွှန်ကြားသည့်အတိုင်း မဆောင်ရွက်ခဲ့လျှင် အကျဉ်းချထားခြင်း ခံရသည့်ပြင်၊ အသရေ နိမ့်ကျ သူလည်း ဖြစ်ရမည်” ဟု ပြောဆိုခဲ့၏။",""
33,"ယူစုဖှ်က “အို-ကျွန်ုပ်အား ပျိုးထောင်မှုစနစ်နှင့်အညီ ဖွံ့ဖြိုးစေသောအရှင်၊ သူမတို့ ဖိတ်ခေါ်နေကြ သောကိစ္စထက် ကျွန်ုပ်အဖို့ အကျဉ်းထောင်သည် ပို၍ နှစ်သက်ဖွယ်ဖြစ်၏။ အကယ်၍ အရှင်သည် သူမ တို့၏ ကြံစည်မှုကို ကျွန်ုပ်မှ မဖယ်ရှားပေးလျှင် သူမတို့ဘက်သို့ ယိမ်းညွတ်သွားပါလိမ့်မည်။ ထိုသို့ဖြင့် အသိတရားမဲ့သူတို့တွင် ပါဝင်သွားလိမ့်မည်” ဟု လျှောက်ထား၏။",""
34,"သို့ဖြစ်ရာ သူ့အား ပျိုးထောင်မှုစနစ်နှင့်အညီ ဖွံ့ဖြိုးစေသောအရှင်က သူ့ (လျှောက်ထားချက်) ကို လက် ခံခဲ့ပြီး၊ သူ့၌ သက်ရောက်နေသော သူမတို့၏ ကြံစည်မှုကို ဖယ်ရှားပေးခဲ့သည်။ ဧကန်အမှန် အရှင် သည် ကြားသိမှု၏ အခြေအမြစ်ပင် ဖြစ်၏။",""
35,"ထို့နောက် သူတို့သည် (ယူစုဖှ်၌ အပြစ်မရှိကြောင်း) သက်သေအထောက်အထားများ တွေ့မြင်ကြပါ လျက် ကာလတစ်ခုထိ အကျဉ်းချထားရန် သင့်သည်ဟု အတွေးပေါ်လာခဲ့သည်။ 958",""
36,"ထို့နောက် ယူစုဖှ်နှင့်အတူ လုလင်နှစ်ဦးလည်း အကျဉ်းထောင်သို့ ဝင်ခဲ့ကြ၏။ ထိုလုလင်နှစ်ဦးအနက် တဦးက “ကျွန်ုပ်သည် မိမိကိုယ်ကို စပျစ်ရည်ညှစ်ထုတ်နေသည်ဟု အိပ်မက်တွင် မြင်မက်ကြောင်း” ပြောပြ၏။ အခြားတစ်ဦးကမူ “ကျွန်ုပ်သည် ဦးခေါင်းပေါ်၌ မုန့် (ဗန်း) ကို ရွက်ထားရာ ငှက်များက ၎င်းကို စားနေကြသည်ဟု မြင်မက်ခဲ့သည်။ သင် ကျွန်ုပ်တို့အား ဤ (အိမ်မက်) ၏ အတိမ်အနက်ကို ပြောပြပါ။ ဧကန်အမှန် ကျွန်ုပ်တို့သည် သင့်အား (အကြောင်းအရာတရပ်ကို) ခိုင်လုံတိကျ၊ တပ်အပ် သေချာစွာ နားလည် သဘောပေါက်သူ တစ်ဦးအဖြစ် ရှုမြင် ကြပါသည်” ဟု ပြောဆို၏။",""
37,"သူက “သင်တို့ကို ထောက်ပံ့ကျွေးမွေးမည့် အစားအသောက်များ ရောက်မလာမီပင် ဤ (အိပ်မက်) ၏ အတိမ်အနက်ကို ပြောပြပါမည်။ ဤသည် ကျွန်ုပ်အား ပျိုးထောင်မှုစနစ်အားဖြင့် ဖွံ့ဖြိုးစေသောအရှင် က ပို့ချပေးသော အသိပညာများအနက်မှ ဖြစ်ပေသည်။ ဧကန်အမှန် ကျွန်ုပ်သည် အလ္လာဟ်နှင့် အနာ ဂတ်ရှင်သန်မှုကို သွေဖည် ဆန့်ကျင်ကြသော သူတို့၏ လမ်းစဉ်ကို စွန့်လွှတ်ပြီးဖြစ်သည်”-",""
38,"“စင်စစ် ကျွန်ုပ်သည် ဘိုးဘေးများဖြစ်ကြသော အိဗ်ရာဟီမ်၊ အိစ်ဟားက်နှင့် ယအ်ကူဗ်တို့၏ လမ်းစဉ် ကို လိုက်နာပါသည်။ ကျွန်ုပ်တို့၌ အလ္လာ့ဟ် (ပြဋ္ဌာန်းချက်) နှင့်ယှဉ်၍ မည်သူ၏ အယူအဆကိုမျှ ထွေး ရောယှက်တင်ပြု၍ နာခံခွင့် မရှိချေ။ ဤသည် ကျွန်ုပ်တို့နှင့် လူသားထုအပေါ် အလ္လာဟ်၏ ကျေးဇူးပြုမှုပင် ဖြစ်၏။ သို့ရာတွင် လူတို့အနက် အများစုမှာ ကျေးဇူးတရားကို တန်ဖိုးထားခြင်း မရှိကြချေ”-",""
39,"“အို-အကျဉ်းသား မိတ်ဆွေနှစ်ဦး၊ အထူးထူးအပြားပြားသော အရှင်သခင်များသည် သာလွန် ကောင်း မြတ်သလော၊ (ကိစ္စရပ်တိုင်းအပေါ်) ဩဇာလွှမ်းမိုးသော၊ တစ်ပါးတည်းသော အလ္လာဟ်သည် သာလွန်‌ ကောင်းမြတ်သလော”-",""
40,"“သင်တို့သည် အရှင့်အား စွန့်၍၊ သင်တို့နှင့် သင်တို့၏ ဘိုးဘေးများက အမည်မှည့်ထားသော အရာ များ၏ ဩဇာကိုသာ ခံယူနေကြ၏။ အလ္လာဟ်သည် (ဤသို့ပြုလုပ်ရန်) မည်သည့်အထောက်အထား ကိုမျှ ချမှတ်ထားခြင်း မရှိချေ။ အမိန့်အာဏာ၏ ပိုင်ရှင်အစစ်အမှန်မှာ အလ္လာဟ်သာလျှင် ဖြစ်၏။ သင် တို့သည် အရှင်မှတစ်ပါး မည်သူ့ဩဇာကိုမျှ ခံယူခြင်း မပြုကြရန် အရှင်က ညွှန်ကြားထား၏။ ဤသည်ပင် ဖြောင့်မတ် သော ဒီးန် (ဘဝတည်ဆောက်မှုစနစ်) ဖြစ်၏။ သို့ရာတွင် လူတို့အနက် အများစုမှာ မသိနားမလည်ကြ ချေ”- *#ယူစုဖှ် ရစူလ် (A.S) သည် အကျဉ်းသား မိတ်ဆွေနှစ်ဦး၏ မေးမြန်းမှုကို မဖြေကြားမီ လူ့ဘဝတည်ဆောက်မှု စနစ် မှန်သို့ ဖိတ်ခေါ်ခဲ့၏။ ဤသည်ကား အလ္လာ့ဟ်ရစူလ်တို့၏ မှန်ကန်သော ရပ်တည်ချက်ပင် ဖြစ်၏။ သူတို့သည် အရာ အားလုံးထက် အလ္လာဟ်ပြဋ္ဌာန်းအပ်သော ဒီးန် (လူ့ဘဝတည်ဆောက်မှုစနစ်) ကိုသာ တန်ဖိုးထားကြသည်။",""
41,"“အို-အကျဉ်းသား မိတ်ဆွေနှစ်ဦး၊ မည်သို့ပင်ဖြစ်စေ သင်တို့အနက် တစ်ဦးမှာ မိမိအရှင်သခင် (ဘုရင်) အား အရက်ဆက်ရဦးမည်။ အခြားတစ်ဦးမှာ ကားစင်တင်ခံရပြီး၊ ငှက်များသည် သူ့ဦးခေါင်းကို ထိုးဆိတ် စားကြမည်။ သင်တို့နှစ်ဦး မေးမြန်းကြသော ကိစ္စမှာ ဤသို့ပင် စီရင်ပြီး ဖြစ်သည်” ဟု ပြောဆို၏။",""
42,"ထို့ပြင် ယူစုဖှ်သည် သူတို့နှစ်ဦးအနက် လွတ်မြောက်မည်ဟု ယုံကြည်ထားသူအား “သင်သည် မိမိအရှင် သခင် (ဘုရင့်) ထံတွင် ကျွန်ုပ်အကြောင်းကို ထုတ်ဖော်ပြောဆိုလော့” ဟု မှာကြား၏။ သို့ရာတွင် ရှိုက် သာန် (အဖျက်စိတ်လွှမ်းမိုးမှု) က လုလင်အား သူ့အရှင်သခင် (ဘုရင့်) ရှေ့တွင် ထုတ်ဖော်ပြောဆိုခြင်းကို မေ့လျော့စေခဲ့၏။ သို့ဖြင့် ယူစုဖှ်သည် ထောင်ထဲ၌ နှစ်အတန်ကြာ နေခဲ့ရ၏။",""
43,"ထို့နောက် ဘုရင်က “ဧကန်စင်စစ် ကျွန်ုပ်သည် ကြုံလှီသော နွားမ ခုနစ်ကောင်သည် ဝဖြိုးသော နွားမ ခုနစ်ကောင်ကို စားနေကြသည်ကိုလည်းကောင်း၊ စိမ်းစိုသော ကောက်နှံ ခုနစ်နှံနှင့် အခြားခြောက်သွေ့ သော ကောက်နှံ ခုနစ်နှံတို့ကိုလည်းကောင်း အိပ်မက်၌ မြင်မက်ခဲ့၏။ အို-မှူးကြီးမတ်ရာတို့၊ သင်တို့ အိပ်မက်ကို အဓိပ္ပာယ်ကောက်တတ်လျှင် ကျွန်ုပ်၏ အိပ်မက်ကို အဓိပ္ပာယ် ဖွင့်ဆို၍ လျှောက်တင်ကြ လော့” ဟု ပြောဆို၏။",""
