"Ayat_id","mm_Translation","multi_ayats"
12,"ဧကန်အမှန် ငါသည် သူသေတို့အား* ရှင်သန်စေမည်။ ထို့ပြင် သူတို့ အနာဂတ် အတွက် ဆောင်ရွက် ခဲ့ကြသော ကိစ္စများနှင့် သူတို့၏ လက်ငုတ် လက်စများကို (စနစ်တကျ) မှတ်တမ်းတင် ထား၏။ စင်စစ် ငါသည် ခပ်သိမ်းကုန် တို့ကို ထင်ရှားသော မှတ်တမ်းတွင် ထိန်းသိမ်း ထားပြီးဖြစ်၏။@* [27:80] အောက်ခြေ (၁၃၆၆) # (اَلْمَوْتٰى) ‘မောက်ဝ်သာ’ “သူသေများ” ဟူသော ဝေါဟာရနှင့် ပတ်သက်၍ [14:16-17] အောက်ခြေ (၁၀၁၀-၁၀၁၁) နှင့် [27:80] အောက်ခြေ (၁၃၆၆) တို့တွင် လေ့လာ နိုင်ပါသည်]",""
13,"၎င်းပြင် သင်သည် သူတို့အား ထိုမြို့ရွာမှ မြို့သားတို့၏ အတ္ထုပ္ပတ္တိကို ဥပမာထား၍ ပြောပြလော့။ တချိန်တွင် သူတို့ထံ ရစူလ်များ ရောက်ရှိလာကြ၏။",""
14,"ငါသည် သူတို့ထံ ရစူလ်နှစ်ပါးကို စေလွှတ်ခဲ့စဉ်က သူတို့သည် နှစ်ပါးလုံးကို မုသာဝါဒီ များဟု စွပ်စွဲခဲ့ ကြရာ တတိယ (ရစူလ်) တပါးဖြင့် အင်အား ဖြည့်တင်းရန် စီမံခဲ့၏။ ထိုအခါ သူတို့က “ဧကန်စင်စစ် ကျွန်ုပ် တို့သည် သင်တို့ထံ စေလွှတ်ခံ ကြရသော ရစူလ်များ ဖြစ်ကြသည်” ဟုပြောဆို ခဲ့ကြ၏။",""
15,"မြို့သားတို့က “သင်တို့သည် ကျွန်ုပ်တို့ကဲ့သို့ ဗရှရ် (သဘာဝ နိယာမ အောက်၌ ရှိသော လူသား) များသာ ဖြစ်ကြသည်။ စင်စစ် ရဟ်မာန်သည်* မည်သည့် တစ်စုံတစ်ရာ ကိုမျှ ချမှတ်ခဲ့သည် မဟုတ်ပေ။ သင်တို့သည် လိမ်ညာ ပြောဆို နေကြခြင်းသာ ဖြစ်သည်” ဟု တုံ့ပြန် ပြောဆို ခဲ့ကြ၏။@* [1:0] အောက်ခြေ (၁)၊ [5:1] အောက်ခြေ (၅၁၃)",""
16,"ရစူလ်တို့က “ကျွန်ုပ်တို့သည် သင်တို့ထံ ရစူလ်များ အဖြစ် စေလွှတ် ခံကြရသူများ ဖြစ်ကြောင်း ကျွန်ုပ်တို့အား ပျိုးထောင်မှု စနစ်အားဖြင့် ဖွံ့ဖြိုး စေသော အရှင်သည် (သိမှု ဥပဒေသ အားဖြင့်) သိနေ၏” -",""
17,"“ကျွန်ုပ်တို့အပေါ် (လူ့ဘဝ လမ်းစဉ်ကို) ပွင့်လင်းစွာ ပို့ဆောင်ရန် မှအပ အခြား တာဝန်မရှိ” ဟူ၍ ပြောဆိုခဲ့ ကြ၏။",""
18,"မြို့သားတို့က “ကျွန်ုပ်တို့သည် သင်တို့အား ကျက်သရေ မင်္ဂလာ မရှိသူများ ဟုမြင်ကြသည်။ သင်တို့ (ဟောပြောမှု များကို) မရပ်စဲကြလျှင် အမှန်ပင် ပြင်းထန်စွာ အပြစ်ပေး၍ နှင်ထုတ်မည်။ (တစ်နည်း) ခဲများဖြင့် ပေါက်၍ အဆုံးစီရင်မည်။ စင်စစ် ကျွန်ုပ်တို့ထံမှ နာကျင်ဖွယ် ဖြစ်သော အရေးယူ ဒဏ်ခတ် မှုသည် သင်တို့၌ မုချ သက်ရောက်မည်” ဟု (ခြိမ်းခြောက်) ပြောဆို ကြ၏။",""
19,"ရစူလ်တို့က “ကျက်သရေ မင်္ဂလာ ကင်းမဲ့မှုသည် သင်တို့ (ပြုကျင့်လျက် ရှိသော လုပ်ရပ်များမှ) သင်တို့ထံ တုံ့ပြန်လာခြင်း ဖြစ်ပေသည်။ သင်တို့အား တရား ရယူနိုင်ရန် ဆုံးမသွန်သင် ခြင်းသည် မကောင်းသော အတိတ် နိမိတ်လော။ အမှန်မှာ သင်တို့သည် စည်းကမ်း ချိုးဖောက်သော လူမျိုးသာ ဖြစ်သည်” ဟု တုံ့ပြန် ပြောဆို ခဲ့ကြ၏။",""
20,"ထိုစဉ် ပုဂ္ဂိုလ် တစ်ဦးသည် မြို့စွန်မှ အပြေးအလွှား ရောက်လာ၍ “အို-ကျွန်ုပ်၏ မျိုးတူစုတို့၊ သင်တို့သည် ရစူလ်တို့ (၏လမ်းစဉ်) ကိုလိုက်နာ ကြလော့” -",""
21,"“သင်တို့ထံမှ မည်သည့် အဖိုးအခ ကိုမျှ တောင်းခံခြင်း မပြုကြရုံ မျှမက မိမိတို့ ကိုယ်တိုင် လူ့ဘဝ လမ်းမှန်ပေါ်၌ ရပ်တည် နေသူတို့ (၏လမ်းစဉ်) ကိုလိုက်နာ ကြလော့” -",""
22,"“ကျွန်ုပ်အား စတင် ဖြစ်ထွန်း စေသော အရှင့်အား ဩဇာ မခံရန် မည်သည့် အကြောင်း ရှိသနည်း။ စင်စစ် သင်တို့သည် အရှင် (ပြဋ္ဌာန်းသော တုံ့ပြန် ရလဒ်ဆီ) သို့သာ ဦးလှည့် ပြန်ကြရ ပေမည်”-",""
23,"“ကျွန်ုပ်သည် အရှင့်အား စွန့်၍ အခြား အားထား ခိုလှုံရာများ (တစ်နည်း) လွှမ်းမိုး အုပ်ချုပ် သူများကို ဖန်တီး ရမည်လော။ အကယ်၍များ ရဟ်မာန်သည်* ကျွန်ုပ်တွင် ဘေးဒုက္ခ သက်ရောက် စေလိုလျှင်၊ သူတို့၏ ကြားဝင်ပေးမှု သည် ကျွန်ုပ်အဖို့ အနည်း ငယ်မျှပင် အသုံးဝင်မည် မဟုတ်ပေ။ သူတို့သည် ကျွန်ုပ်အား လွတ်မြောက် စေနိုင်မည်လည်း မဟုတ်ပေ” -@* [1:0] အောက်ခြေ (၁)၊ [5:1] အောက်ခြေ (၅၁၃)",""
24,"“သို့ဆိုလျှင် ကျွန်ုပ်သည် ပွင့်လင်းစွာ လွဲမှားမှု၌ အမှန်ပင် ကျရောက်ပြီး ဖြစ်အံ့”-",""
25,"“ဧကန်ပင် ကျွန်ုပ်သည် သင်တို့ကို ပျိုးထောင်မှု စနစ်အားဖြင့် ဖွံ့ဖြိုး စေသော အရှင့်အား ယုံကြည်ခဲ့၏။ သို့ဖြစ်ရာ ကျွန်ုပ်၏ စကားကို နားထောင် ကြလော့။”",""
26,"(သူ၏ ရပ်တည်ချက် ကြောင့် ဖြစ်ပေါ်လာသော အကျိုး ဆက်အားဖြင့်) “သင်သည် ဂျန္နဟ် (ဥယျာဉ်) သို့ ဝင်ရောက်လော့” ဟု ညွှန်ကြားခံ ရပေမည်။ သူက “ဪ- ကျွန်ုပ်၏ မျိုးတူစုသည် ကျွန်ုပ်အား ပျိုးထောင်မှု စနစ်နှင့်အညီ ဖွံ့ဖြိုး စေသော အရှင်က (ဆိုးကျိုးများမှ) ကာကွယ်၍၊ ဂုဏ်သရေ ရှိသူတို့၌ ပါဝင် စေခဲ့သည်ကို သိကြလျှင် ကောင်းစွ” ဟု ပြောဆိုခဲ့၏။ 1479","26-27"
28,"၎င်းပြင် ငါသည်သူ (ဆုံးမ သွန်သင်ခဲ့ပြီး) နောက် (နာခံမှု မပြုကြသော) သူ့မျိုးတူစု အပေါ် ကောင်းကင်မှ မည်သည့် စစ်တပ် ကိုမျှ စေလွှတ်ခဲ့သည် မဟုတ်ပေ။ စေလွှတ် ရန်လည်း မလိုအပ်ပေ။",""
29,"ယင်းသည် တစ်ချက်မျှ ပြင်းထန်သော အသံကြီးပင် ဖြစ်၏။ သို့ဖြစ်ရာ သူတို့သည် လှုပ်ရှားမှု မဲ့သွားကြ၏။ 1480",""
30,"မိမိတို့ထံ ရစူလ် တစ်ပါးပါး ရောက်ရှိလာတိုင်း ပြက်ရယ်ပြု ကြသော ဩဇာခံများ၏ အပြုအမူသည် ကြေကွဲဖွယ် ကောင်းလေစွ။",""
31,"ငါသည် သူတို့မတိုင်မီက အဘယ် မျှလောက်သော မျိုးဆက်တို့ကို (တုံ့ပြန်ရလဒ် ပြဋ္ဌာန်းချက် အရ) တိမ်ကော စေခဲ့၍ ထို (မျိုးဆက်တို့) သည် သူတို့ထံ ပြန်လာခြင်း မရှိသည်ကို မသိမမြင် မဆင်ခြင် ကြသလော။ (တစ်နည်း) မိမိတို့အား (ဘဝ လမ်းမှန်သို့ ဖိတ်ခေါ် နေသော) သူတို့ ဆီသို့ ဦးလှည့်ခြင်း မပြုကြသော ကြောင့် ငါ (၏ တုံ့ပြန်ရလဒ် နှင့်အညီ) များစွာသော မျိုးတူစုတို့ တိမ်ကော သွားကြသည် ကိုသူတို့ မသိမမြင် မဆင်ခြင် ကြသလော။",""
32,"စင်စစ် သူတို့အားလုံးသည် ငါ (ပြဋ္ဌာန်းသော တုံ့ပြန်ရလဒ်) ဆီသို့ အသင့်ရောက်ရှိ ကြရပေမည်။",""
33,"စင်စစ် သူတို့အဖို့ မြေသေ သည်လည်း အာယဟ် (သက်သေ လက္ခဏာ တရပ်) ဖြစ်၏။ ငါသည် (ရှင်သန် မှု ဥပဒေသ အရ) ၎င်းကို ရှင်သန်စေ၍၊ ကောက်ပဲသီးနှံ တို့ကို ပေါက်ရောက် စေရာ သူတို့သည် ၎င်းကို စားသုံးကြ၏။",""
34,"ထို့ပြင် ယင်း (မြေ) ၌ ငါသည် စွန်ပလွံနှင့် စပျစ်ခြံများ ကိုစီမံခဲ့၏။ ၎င်းပြင် ယင်း (မြေ) ၌ပင် အက်ကွဲ၍ စမ်းများကို ထွက်စေခဲ့၏။",""
35,"သူတို့သည် ထိုခြံမှ အသီးများကို စားသုံးနိုင်ရန် ဖြစ်၏။ စင်စစ် ထို (အသီးများ ပေါက်ရောက် လာခြင်းမှာ) သူတို့၏ လုပ်ကိုင် နိုင်စွမ်းကြောင့် မဟုတ်ဘဲ (ငါ၏ ဥပဒေသ ကြောင့်ဖြစ်၏)။ (တစ်နည်း) (သို့စီမံ ခြင်းမှာ) သူတို့သည် ထိုခြံမှ အသီးများနှင့် မိမိတို့ လက်များက ဆည်းပူးသော အရာများကို စားသုံးကြရန် ဖြစ်၏။ သို့ပါလျက် သူတို့သည် (အရှင်၏ စီမံထားမှုအပေါ်) အသိအမှတ် မပြုကြ သလော။",""
36,"ချို့တဲ့မှုကင်း၍ အတုမဲ့ ဖြစ်သော အရှင်သည် မြေမှ ပေါက်ရောက်သော အရာများ၊ သူတို့ (ဝါ) လူသား၏ တည်ရှိ နေမှုများနှင့် လူတို့ မသိကြသော အရာများ၌ ဆန့်ကျင်ဘက် စုံတွဲများကို ဖြစ်ထွန်း စေခဲ့၏။ 1481",""
37,"သူတို့အဖို့ ညသည်လည်း အာယဟ် (သက်သေလက္ခဏာတရပ်) ဖြစ်၏။ ငါ (ပြဋ္ဌာန်းသော နိယာမအရ) ထို (ညဦး) မှ နေ့၏ အလင်းရောင်ကို ခွာချလိုက်ရာ၊ သူတို့သည် ရုတ်တရက် အမှောင်ထဲသို့ ရောက်သွား ကြ၏။",""
38,"၎င်းပြင် နေသည် မိမိအတွက် သတ်မှတ်ထားရာ လမ်းကြောင်းအတိုင်း သွားလာလျက် ရှိ၏။ ဤသည် သိမှုဥပဒေအပေါ် အခြေခံသော နိုင်နင်းလွှမ်းမိုးမှု၏ စံချိန်စံညွှန်းပင် ဖြစ်၏။ (တစ်နည်း) နိုင်နင်း လွှမ်းမိုးမှု အားဖြင့် ပြဋ္ဌာန်း ထားသော သိမှုဥပဒေ၏ တိုင်းတာ သတ်မှတ်ချက် ပင်ဖြစ်၏။",""
39,"ထို့ပြင် ငါ (ပြဋ္ဌာန်းသော နိယာမ စည်းမျဉ်း များအရ) လ သွားလာရန် ခရီးစခန်း များကို သတ်မှတ်ထား၏။ နောက်ဆုံးတွင် ၎င်းသည် သွေ့ခြောက် နေသော စွန်ပလွံကိုင်း ပမာပြန်ဖြစ် သွား၏။",""
40,"နေသည် လကို မီနိုင်သည် မရှိ။ ညသည်လည်း နေ့ကို ကျော်လွန် နိုင်သည် မဟုတ်။ အသီးသီး တို့သည် ဂြိုဟ်ပတ်လမ်း တစ်ခုစီတွင် ကူးခပ် လျက်ရှိကြ၏။*@* [21:33]",""
41,"၎င်းပြင် ငါ (၏ ပြဋ္ဌာန်းချက် အရ) သူတို့၏ မျိုးဆက်၊ သားမြေး တို့ကို ဝန်စည်စလယ် အပြည့်ပါသော ရေယာဉ်များ ပေါ်၌ စီးနင်းစေခြင်း သည်လည်း သူတို့အဖို့ အာယဟ် (သက်သေ လက္ခဏာ တရပ်) ဖြစ်၏။",""
42,"ထို့ပြင် ငါသည် သူတို့အဖို့ အလားတူ အစီးအနင်း များကိုလည်း ဖြစ်ထွန်း စေခဲ့၏။ သူတို့သည် ထိုအစီးအနင်း များကို စီးနင်းကြ၏။",""
43,"ငါ (ပြဋ္ဌာန်းသော နစ်မြုပ်မှု) စံချိန်နှင့် ညီညွတ်သည်ရှိသော် သူတို့အား နစ်မြုပ် စေမည် ဖြစ်၏။ သို့ဆိုလျှင် သူတို့သည် တစ်ချက်မျှပင် ဟစ်အော်၍ အကူအညီ တောင်းခံနိုင်မည် မဟုတ်ပေ။ (တစ်နည်း) သို့ဖြစ်မူ သူတို့အဖို့ ကူညီယိုင်းပင်း မည့်သူ တစ်ဦးမျှပင် ရှိမည် မဟုတ်ပေ။ သူတို့သည် လွတ်မြောက် ကြမည်လည်း မဟုတ်ပေ။",""
44,"သို့သော် ငါ (ပြဋ္ဌာန်းသော) ရဟ်မဟ် (လုံခြုံမှု ပါဝင်သည့် ထောက်ပံ့ မြှင့်တင်မှု အရ လွတ်မြောက်ခဲ့ သော်ငြားလည်း ဤသည်) သတ်မှတ်ချိန် တစ်ခုအတွင်း အကျိုးခံစား စေခြင်းသာ ဖြစ်၏။ (တစ်နည်း) သတ်မှတ် ထားသော အချိန်ကာလ တစ်ခု တိုင်အောင် အကျိုးခံစား စေခြင်း ပြုခဲ့လျှင်လည်း (ဤသည်) ငါ (ပြဋ္ဌာန်းသော) ရဟ်မဟ် (လုံခြုံမှု ပါဝင်သည့် ထောက်ပံ့မြှင့် တင်မှု) ကြောင့်သာ ဖြစ်၏။",""
45,"သူတို့အား “သင်တို့သည် ရဟ်မဟ် (လုံခြုံမှု ပါဝင်သော ထောက်ပံ့ မြှင့်တင်မှု) ကိုခံယူနိုင် ကြရန် မိမိတို့ ၏ ရှေ့တွင် ကြုံတွေ့ရ မည့်ကိစ္စများ နှင့် နောက်တွင် ကျန်ရစ်ခဲ့မည့် ကိစ္စများ နှင့် စပ်လျဉ်း၍ (အလ္လာ့ဟ် လမ်းညွှန်မှု အားဖြင့် ကိုယ်ရည် ကိုယ်သွေး များကို) ထိန်းသိမ်းကြ” ဟုပြောဆို သောအခါ (မသိကျိုးကျွန် ပြုလျက် ရှိကြ၏)။",""
46,"ထို့ပြင် သူတို့အား ပျိုးထောင်မှု စနစ်အားဖြင့် ဖွံ့ဖြိုး စေသော အရှင်၏ အာယားသ် (သက်သေပြ လမ်းညွှန်များ) မှ အာယဟ် (သက်သေပြ လမ်းညွှန်မှု) တစ်ရပ် ရောက်ရှိခဲ့လျှင် ကျောခိုင်း လျက်ပင် ရှိကြ၏။",""
47,"ထို့ပြင် “သင်တို့သည် မိမိတို့အား အလ္လာဟ် ချီးမြှင့် ထားသော ရိက္ခာများမှ မျှဝေ သုံးစွဲကြလော့” ဟု ညွှန်ကြား သောအခါ၊ ကာဖှိရ် (လုံခြုံမှုကို သွေဖည်ဆန့်ကျင် သောသူ) တို့က “အလ္လာဟ် အလိုတူလျှင် 1482a ကိုယ်တော်တိုင် ကျွေးမည့် သူအား ကျွန်ုပ်တို့ ကျွေးမွေး ကြရမည်လော။ သင်တို့သည် ထင်ထင်ရှားရှား လွဲမှား နေကြပြီ” ဟု မုအ်မင်န် (လုံခြုံမှုကို ယုံကြည်ချက်ဖြင့် တည်ဆောက် ကြသောသူ) တို့အား တုံ့ပြန် ပြောဆို ကြ၏။",""
48,"ထို့ပြင် သူတို့က “သင်တို့သည် သစ္စာဝါဒီများ ဖြစ်ကြလျှင် ဤကတိသည် မည်သည့် အခါ၌ အတည်ဖြစ် အံ့နည်း” ဟု (မထီမဲ့မြင်) မေးမြန်း ကြ၏။",""
49,"သူတို့သည် အချင်းချင်း အငြင်းပွား နေကြစဉ် ချုပ်နှောင် ဖမ်းဆီးလာမည့် တစ်ချက်မျှ ပြင်းထန်သော အသံကြီးကိုသာ စောင့်စား နေကြ၏။*@* [36:29]#[ကြည့်။ [11:67] အောက်ခြေ (၉၃၃)၊ [36:29] အောက်ခြေ (၁၄၈၀)]",""
50,"ထိုအခါ သူတို့သည် မှာတမ်း စကားကို မှာကြားနိုင် ကြမည်လည်း မဟုတ်ပေ။ မိမိတို့၏ အိမ်သားများ ထံသို့ ပြန်လှည့်နိုင် ကြမည်လည်း မဟုတ်ပေ။",""
51,"၎င်းပြင် ရုပ်ဆင်း သဏ္ဌာန်များ၌ အသက် ဝင်လာ စေသောအခါ၊* သူတို့သည် ရုတ်တရက် သေဆုံးလျက် ရှိရာမှ (တစ်နည်း) သင်္ချိုင်းများမှ မိမိတို့အား ပျိုးထောင်မှု စနစ်အားဖြင့် ဖွံ့ဖြိုး စေသော အရှင်၏ (တုံ့ပြန်ရလဒ်) ဆီသို့ အပြေးအလွှား သွားကြပေမည်။@* [[6:73] အောက်ခြေ (၅၉၈)၊ [18:99] အောက်ခြေ (၁၁၅၅)]",""
52,"သူတို့က “ဪ-ကျွန်ုပ်တို့ ပျက်စီးရလေခြင်း၊ ကျွန်ုပ်တို့၏ မှေးစက်ရာမှ (တစ်နည်း) အိပ်ရာမှ ကျွန်ုပ်တို့အား မည်သူက နိုးထစေ သနည်း” ဟု ညည်းညူ ပြောဆိုကြအံ့။ ဤသည်ကား ရဟ်မာန် ပြုခဲ့သော* ကတိပင် ဖြစ်၏။ စင်စစ် ရစူလ် တို့သည် မှန်ကန်စွာ ပြောဆို ခဲ့ကြ၏။ 1482b @* [1:0] အောက်ခြေ (၁)၊ [5:1] အောက်ခြေ (၅၁၃)",""
53,"ယင်းသည် တစ်ချက်မျှ ပြင်းထန်သော အသံကြီးပင် ဖြစ်၏။ သို့ဖြစ်ရာ သူတို့ အားလုံးသည် ငါ (ပြဋ္ဌာန်းသော တုံ့ပြန်ရလဒ်) ဆီသို့ အသင့် ရောက်ရှိကြ ရပေမည်။@[ကြည့်။ [36:29] အောက်ခြေ (၁၄၈၀)၊ [36:32]]",""
54,"သို့ဖြစ်ရာ၊ ဤကာလတွင် မည်သူမျှ စိုးစဉ်းမျှပင် မတရား ပြုလုပ်ခြင်း ခံကြရမည် မဟုတ်ပေ။ စင်စစ် သင်တို့သည် သင်တို့ ပြုကျင့်ခဲ့ကြ သည်မှအပ အခြားကို အစားပေးခြင်း ခံကြရမည် မဟုတ်ပေ။",""
55,"ဧကန်စင်စစ် ထိုကာလတွင် ဂျန္နဟ် (ဥယျာဉ်) ၏ အ‌ပေါင်းအဖော် တို့သည် ပျော်ရွှင် ချမ်းမြေ့သော အမှုကိစ္စ များ၌ မွေ့လျော်လျက် ရှိကြပေမည်။",""
56,"သူတို့နှင့် သူတို့၏ အပေါင်းအဖော် တို့သည် အရိပ် ဆာယာများ၌ သလွန်များ ထက်ဝယ် မှီအုံးများကို မှီလျက် ရှိကြမည်။",""
57,"ထို၌ သူတို့အဖို့ သစ်သီးဝလံများ (တစ်နည်း) (လုပ်ရပ် မှဖြစ် ပေါ်သော) ကောင်းကျိုးများ အပြင် အလိုရှိ သမျှလည်း ရရှိ ကြပေမည်။",""
58,"လုံခြုံမှု ပါဝင်သော ထောက်ပံ့ မြှင့်တင်မှုကို စီမံ၍၊ ပျိုးထောင်မှု စနစ်အားဖြင့် ဖွံ့ဖြိုးစေသော အရှင်၏ စလာမ် (ငြိမ်းချမ်း ပါစေသား) ဟူသော နှုတ်ခွန်းဆက်မှု သည်လည်း ရှိအံ့။",""
59,"အို-ရာဇဝတ်သားတို့၊ သင်တို့သည် ယနေ့ သီးခြား နေကြလော့။",""
60,"အို-အာဒန်မ်၏ သားမြေးတို့၊* သင်တို့သည် ရှိုက်သာန် (အဖျက်သမား) အား အားထား ကိုးကွယ်ခြင်း မပြုကြနှင့်။ (တစ်နည်း) ရှိုက်သာန် (အဖျက်သမား) ၏ လှုံ့ဆော်မှုကို မလိုက်နာ ကြနှင့်။ (တစ်နည်း) ရှိုက်သာန်၏ ဩဇာကို မခံယူ ကြနှင့်။ ဧကန်ပင် သူသည် သင်တို့၏ ထင်ရှားသော ရန်သူ ဖြစ်ကြောင်း ငါသည် သင်တို့အား လေးနက်စွာ သတိပေး ခဲ့သည် မဟုတ်လော။@* [7:26] အောက်ခြေ (၆၆၅)",""
61,"၎င်းပြင် သင်တို့သည် ငါ၏ ဩဇာကို သာလျှင် ခံယူ ကြလော့။ (တစ်နည်း) ငါ့အားသာလျှင် ဩဇာရှင် အဖြစ် အားထား ကြလော့။ ဤသည် ဖြောင့်မတ်၍ ဟန်ချက် မျှသော ဘဝလမ်းစဉ် ဖြစ်ကြောင်း (သင်တို့အား ‌လေးနက်စွာ သတိပေး ခဲ့သည် မဟုတ်လော)။",""
62,"စင်စစ် (ရှိုက်သာန်- အဖျက်သမား) သည် သင်တို့အနက် များပြားသော အုပ်စုကြီးကို (ဘဝလမ်းမှန်မှ) ချွတ်ချော် စေခဲ့သည်။ သို့ပါလျက် သင်တို့သည် အသိဉာဏ်ကို မစေစား ကြသလော။",""
63,"ဤသည် သင်တို့ ကတိပေးခြင်း ခံကြရသော ဂျဟန္နန်မ် (လူ့အရည်အသွေး ကျဆင်းရာ) ဖြစ်၏။",""
64,"သင်တို့၏ သွေဖည် ဆန့်ကျင်မှု ကြောင့် ယနေ့ ယင်း (ဂျဟန္နန်မ်) သို့ ဝင်ရောက် ကြလော့။",""
