"Ayat_id","mm_Translation","multi_ayats"
11,"ဧကန်စင်စစ် ဤစွပ်စွဲမှုကို ဖန်တီးခဲ့သောသူတို့မှာ သင်တို့မှ အုပ်စုတစ်စုပင် ဖြစ်၏။ သင်တို့သည် ယင်း (စွပ်စွဲမှု) ကို သင်တို့အတွက် ဆိုးကျိုးဟု မယူဆကြနှင့်။ စင်စစ်တွင် ထို (စွပ်စွဲမှု) သည် သင်တို့အဖို့ ကောင်းကျိုးဆောင်၏။ 1298 သူတို့အနက်မှ တစ်ဦးချင်းစီတွင် သူတို့ ဆည်းပူးခဲ့ကြသော ဆိုးကျိုးသည် ရှိ၏။ သို့ရာတွင် ဤစွပ်စွဲမှုကို ဦးဆောင်၍၊ အများဆုံး တာဝန်ယူဆောင်ရွက်ခဲ့သူ၌ ကြီးလေးသော ပြစ်ဒဏ်သည် ရှိ၏။ 1299",""
12,"ထိုစွပ်စွဲမှုကို သင်တို့ ကြားခဲ့ကြစဉ်က မုအ်မင်န် (လုံခြုံမှုကို ယုံကြည်ချက်ဖြင့် တည်ဆောက်ကြသော) အမျိုးသားများနှင့် အမျိုးသမီးတို့သည် မိမိတို့ အသိုင်းအဝိုင်းနှင့်ပတ်သက်၍၊ အဘယ်ကြောင့် ကောင်းမြတ် သော ထင်မြင်ယူဆမှုကို မယူဆခဲ့ကြသနည်း။ ထို့ပြင် ဤသည် ထင်ရှားသော စွပ်စွဲမှုဖြစ်သည်ဟု အဘယ် ကြောင့် မပြောဆိုခဲ့ကြသနည်း။",""
13,"သူတို့သည် ထို (စွပ်စွဲချက်) နှင့်ပတ်သက်၍၊ သက်သေလေးဦးကို အဘယ်ကြောင့် မခေါ်ခဲ့ကြသနည်း။ စင်စစ် သူတို့သည် သက်သေများအား မခေါ်ခဲ့ကြသောကြောင့်၊ သူတို့သည်ပင် အလ္လာ့ဟ်ဥပဒေအရ လူလိမ် လူညာများ ဖြစ်ကြ၏။",""
14,"စင်စစ် သင်တို့အပေါ်၌ အလ္လာဟ်၏ ကျေးဇူးပြုမှုနှင့် လုံခြုံမှုပါဝင်သော ထောက်ပံ့မြှင့်တင်မှုသာ မရှိခဲ့ လျှင်၊ ပစ္စုပ္ပန်ကာလနှင့် အနာဂတ်ကာလ နှစ်ခုလုံးတွင်၊ သင်တို့ ပါဝင်ခဲ့ကြသော ကိစ္စကြောင့်၊ ကြီး လေးသော ဒဏ်ခတ်မှုသည် မုချ သက်ရောက်ပြီး ဖြစ်အံ့။",""
15,"သင်တို့သည် ထို (စွပ်စွဲမှု) ကို (ကြားလိုက်သည်နှင့်) တပြိုင်နက် မိမိတို့၏ နှုတ်လျှာများပေါ် တင်လိုက် ကြသည်။ (တစ်နည်း) နှုတ်လျှာများဖြင့် အဆင့်ဆင့် လက်ခံလိုက်ကြသည်။ ထို့နောက် မိမိတို့ လုံးဝ မသိ သောအကြောင်းအရာကို မိမိတို့ ပါးစပ်များဖြင့် ပြောဆိုနေကြ၏။ သင်တို့သည် ထို (အပြုအမူ) ကို အသေးအဖွဲ ဟု ထင်မြင်ယူဆကြ၏။ စင်စစ် ၎င်းသည် အလ္လာ့ဟ်ပြဋ္ဌာန်းချက်အရ ကြီးလေးသော ကိစ္စ ပင် ဖြစ်၏။",""
16,"ထို (စွပ်စွဲမှု) ကို သင်တို့ ကြားခဲ့ကြစဉ်က “ကျွန်ုပ်တို့ ဤစကားကို မပြောအပ်ပေ။ အရှင်သည် ချို့တဲ့မှု ကင်း၍ အတုမဲ့ဖြစ်၏။ ဤသည် ကြီးမားသော သွားပုပ်လေလွင့်မှုဖြစ်သည်” ဟု အဘယ်ကြောင့် မပြောခဲ့ကြ သနည်း။",""
17,"သင်တို့သည် မုအ်မင်န် (လုံခြုံမှုကို ယုံကြည်ချက်ဖြင့် တည်ဆောက်သူ) များ ဖြစ်ကြလျှင်၊ နောင်တွင် ဤအမှုမျိုးကို မည်သည့်အခါမျှ မကျူးလွန်ကြရန် အလ္လာဟ်သည် သင်တို့အား ဆိုဆုံးမ၏။",""
18,"ထို့ပြင် အလ္လာဟ်သည် သင်တို့အား အာယားသ် (သက်သေပြ လမ်းညွှန်များ) ကို ရှင်းလင်းစွာ မိန့်ကြား ၏။ စင်စစ် အလ္လာဟ်သည် သိမှုဥပဒေနှင့် ဆင်ခြင်ဉာဏ်၏ ရေသောက်မြစ် ဖြစ်သည်။",""
19,"ဧကန်စင်စစ် လုံခြုံမှုကို ယုံကြည်ချက်ဖြင့် တည်ဆောက်သောသူတို့တွင် အရှက်မဲ့သောစကားများ ပျံ့နှံ့ရန် နှစ်သက်သောသူတို့၌ ပစ္စုပ္ပန်ကာလနှင့် အနာဂတ်ကာလတို့တွင် နာကျင်ဖွယ်ဖြစ်သော အရေးယူ ဒဏ်ခတ်မှု သည် ရှိ၏။ စင်စစ် အလ္လာဟ်သည် သိ၏။ သင်တို့ မသိကြချေ။",""
20,"စင်စစ် သင်တို့အပေါ်၌ အလ္လာဟ်၏ ကျေးဇူးပြုမှုနှင့် လုံခြုံမှုပါဝင်သော ထောက်ပံ့မြှင့်တင်မှုသာ မရှိခဲ့ လျှင် (ပြစ်ဒဏ်သည် သက်ရောက်ပြီးဖြစ်အံ့)။ ဧကန်စင်စစ် အလ္လာဟ်သည် ဆိုးကျိုးများကို တားဆီး ၍၊ လုံခြုံမှုပါဝင်သော ထောက်ပံ့မြှင့်တင်မှုကို စီမံသောအရှင် ဖြစ်၏။",""
21,"အို-လုံခြုံမှုကို ယုံကြည်ချက်ဖြင့် တည်ဆောက်သူတို့၊ ရှိုက်သာန် (အဖျက်သမား) ၏ ခြေရာများနောက် သို့ မလိုက်နာကြနှင့်။ မည်သူမဆို ရှိုက်သာန် (အဖျက်သမား) ၏ ခြေရာများကို နင်းခဲ့လျှင် ရှိုက်သာန် သည် သူ့အား စက်ဆုပ်ဖွယ်ကိစ္စများနှင့် အပျက်လုပ်ရပ်များကို အမှန်ပင် ညွှန်ကြားမည် ဖြစ်၏။ သင်တို့အပေါ်၌ အလ္လာဟ်၏ ကျေးဇူးပြုမှုနှင့် လုံခြုံမှုပါဝင်သော ထောက်ပံ့မြှင့်တင်မှုသာ မရှိခဲ့လျှင်၊ သင်တို့အနက် တစ်ဦးတစ်ယောက်မျှ၊ မည်သည့်အခါမျှ ဖွံ့ဖြိုး တိုးတက်လာမည် မဟုတ်ပေ။ သို့သော် အလ္လာဟ်သည် စံချိန်ပြည့်မီသူအား ဖွံ့ဖြိုး တိုးတက်လာစေ၏။ စင်စစ် အလ္လာဟ်သည် ကြားသိမှု၏ အခြေအမြစ်ပင် ဖြစ်၏။",""
22,"ထို့ပြင် သင်တို့အနက် ဂုဏ်သရေရှိသူတို့နှင့် ကုံလုံကြွယ်ဝသူတို့သည် နီးစပ်သူများ၊ ဖွံ့ဖြိုးမှုရပ်တန့်သူ များ၊ အလ္လာဟ် (ပြဋ္ဌာန်းအပ်သော လူ့ဘဝ) လမ်းစဉ်၌ စွန့်လွှတ်စွန့်စား ထွက်ခွာသောသူများ စသည်တို့ အား ထောက်ပံ့မှု မပြုဟု မကျိန်ဆိုသင့်ပေ။ (သူတို့၏ ချွတ်ချော်မှုအပေါ်) ခွင့်လွှတ်၍၊ ဥပေက္ခာပြု သင့်၏။ သင်တို့သည် အလ္လာဟ်က သင်တို့အား (ပြစ်ဒဏ်များ ကျရောက်ခြင်းမှ) အကာအကွယ်ပြု ပေးခြင်းကို မနှစ်သက်ကြသလော။ စင်စစ် အလ္လာဟ်သည် (ကျရောက်လာမည့် ဆိုးကျိုးများမှ) ကာ ကွယ်လျက်၊ လုံခြုံမှုပါဝင်သော ထောက်ပံ့မြှင့်တင်မှုကို စီမံသောအရှင်ပင် ဖြစ်၏။",""
23,"ဧကန်စင်စစ် ဂုဏ်သိက္ခာရှိ၍၊ (အရှက်မဲ့မှုကို) အာရုံ မဝင်စားသော၊ လုံခြုံမှုကို ယုံကြည်ချက်ဖြင့် တည် ဆောက်သော အမျိုးသမီးများအား စွပ်စွဲကြသောသူတို့သည် ပစ္စုပ္ပန်နှင့် အနာဂတ်ကာလတို့ တွင် လုံခြုံမှုပါဝင် သော ထောက်ပံ့မြှင့်တင်မှုမှ ကင်းဝေးမည် ဖြစ်၏။ ထို့ပြင် သူတို့၌ ကြီးလေးသော အရေးယူ ဒဏ်ခတ်မှုသည် ရှိ၏။",""
24,"(ရလဒ်များ အပြည့်အဝ ပုံပေါ်လာသော) ကာလတွင် သူတို့၏ နှုတ်လျှာများ၊ သူတို့၏ လက်များ၊ သူတို့၏ ခြေများ စသည်တို့သည် သူတို့ ပြုကျင့်ခဲ့သည်များနှင့် စပ်လျဉ်း၍ သက်သေထွက်ဆိုမည်။",""
25,"ထိုကာလတွင် အလ္လာဟ်သည် သူတို့အား သူတို့နှင့် ထိုက်တန်သော ရလဒ်ကို အပြည့်အဝ ပေးမည်။ ထို့ပြင် အလ္လာဟ် (၏ တုံ့ပြန်ရလဒ် ပြဋ္ဌာန်းချက်) သည် ထင်ရှားစွာ တိတိကျကျ၊ ပကတိအရှိအတိုင်း၊ (ပုံဖော်သည်ဖြစ် ကြောင်း) သူတို့ သိသွားကြပေမည်။",""
26,"အကျင့်ပျက်သော အမျိုးသမီးတို့သည် အကျင့်ပျက်သော အမျိုးသားတို့နှင့် ထိုက်တန်၍၊ အကျင့်ပျက် သော အမျိုးသားတို့သည် အကျင့်ပျက်သော အမျိုးသမီးတို့နှင့် ထိုက်တန်၏။ မွန်မြတ်သော အမျိုး သမီး တို့သည် မွန်မြတ်သော အမျိုးသားတို့နှင့် ထိုက်တန်၍၊ မွန်မြတ်သော အမျိုးသားတို့သည် မွန် မြတ်သော အမျိုးသမီးတို့နှင့် ထိုက်တန်၏။* (မွန်မြတ်သော) သူတို့သည် (မတရားစွပ်စွဲသူများ၏) ပြောဆိုမှုများမှ ကင်းလွတ်၏။ သူတို့အဖို့ (မတရားစွပ်စွဲမှုများမှ) အကာအကွယ်ပြုပေးမှုနှင့် ဂုဏ် သိက္ခာရှိသော အထောက်အပံ့သည် ရှိ၏။@* [24:3] အောက်ခြေ (၁၂၉၆)",""
27,"အို-လုံခြုံမှုကို ယုံကြည်ချက်ဖြင့် တည်ဆောက်သူတို့၊ သင်တို့သည် မိမိတို့အိမ်များမှအပ အခြားအိမ် များသို့ (အိမ်ရှင်၏) ကျေနပ်မှု မရရှိမချင်း၊ ထို့ပြင် ထိုအိမ်သူအိမ်သားများ၏ (ကောင်းကျိုးကို လိုလား သူ ဖြစ်ကြောင်း ဖော်ပြရန်) ‘စလာမ်’ “ငြိမ်းချမ်းပါစေ” ဟု နှုတ်ခွန်းမဆက်ဘဲ မဝင်ရောက်ကြနှင့်။ ဤသည် သင်တို့အဖို့ မှတ်သား (လိုက်နာ) ကြရန် အကောင်းဆုံးပင် ဖြစ်၏။",""
28,"တစ်ဖန် ထိုအိမ်များတွင် တစ်ဦးတစ်ယောက်ကိုမျှ မတွေ့ကြလျှင်လည်း၊ ခွင့်ပြုချက်ရှိမှသာ ဝင် ရောက် ကြရမည်။ ထို့ပြင် အကယ်၍ သင်တို့အား “ပြန်သွားကြလော့” ဟု ဆိုလျှင်၊ လှည့်ပြန်ကြလော့။ ဤသည် သင်တို့အဖို့ ပို၍ အပြစ်ကင်း၏။ စင်စစ် အလ္လာဟ်၏ သိမှုဥပဒေသည် သင်တို့ ဆောင်ရွက်သမျှအပေါ် လွှမ်းခြုံထား၏။",""
29,"လူမနေသော အိမ်များ၊ (အဆောက်အအုံ အပျက်များ၊ သို့မဟုတ် မည်သူမဆို ဝင်ထွက်သွားလာခွင့် ရှိသော အဆောက်အအုံများ) အတွင်းသို့ သင်တို့ (ယာယီအားဖြင့်) အကျိုးခံစားဖို့ရန် ဝင်ရောက်ခြင်း သည် အကြောင်းမဟုတ်ပေ။ စင်စစ် အလ္လာဟ်သည် သင်တို့ ထုတ်ဖော်သမျှနှင့် သိုသိပ်သမျှကို သိမှု ဥပဒေဖြင့် လွှမ်းခြုံထား၏။",""
30,"သင်သည် လုံခြုံမှုကို ယုံကြည်ချက်ဖြင့် တည်ဆောက်သော အမျိုးသားတို့အား သူတို့၏ မျက်လွှာများ ကို နှိမ့်ချထားကြရန်နှင့် ကာယိန္ဒြေကို ထိန်းသိမ်းကြရန် ညွှန်ကြားလော့။ ဤသည် သူတို့အဖို့ ပို၍ အပြစ်ကင်း၏။ ဧကန်အမှန် အလ္လာဟ် (၏ သိမှုဥပဒေ) သည် သူတို့ လုပ်ဆောင်သမျှနှင့် စပ်လျဉ်းသော သတင်းအချက် အလက်များကို လွှမ်းခြုံထား၏။",""
31,"သင်သည် လုံခြုံမှုကို ယုံကြည်ချက်ဖြင့် တည်ဆောက်သော အမျိုးသမီးတို့အား သူတို့၏ မျက်လွှာများ ကို နှိမ့်ချထားကြရန်နှင့် ကာယိန္ဒြေကို ထိန်းသိမ်းကြရန် ညွှန်ကြားလော့။ 1300 ပေါ်၍ နေတတ်သော အလှအပမှ လွဲ၍ မိမိတို့၏ အလှအပကို မဖော်ပြကြရ။ ထို့ပြင် ရင်သားများပေါ်၌ အတွင်းခံကို ဝတ်ဆင်ကြရမည်။ (တစ်နည်း) ရင်ဘတ်များအား ပဝါဖြင့် ဖုံးအုပ်ထားကြရမည်။ 1301 သူတို့သည် မိမိတို့၏ အလှအပကို မိမိတို့၏ ခင်ပွန်းသည်များ၊ ဖခင်များ၊ ခင်ပွန်းသည်များ၏ ဖခင်များ၊ သားများ၊ လင်ပါသားများ၊ အစ်ကိုမောင် များ၊ အစ်ကိုမောင်များ၏ သားများ၊ ညီအစ်မများ၏ သားများ၊ မိန်းမချင်းများ၊ ဩဇာခံများ၊ ရာဂစိတ် မဖြစ် သော ဝန်ထမ်းများ၊ 1302 အမျိုးသမီးတို့၏ လျှို့ဝှက်ချက်များကို မသိသေးသော ကလေးငယ်များ အစရှိသူ တို့မှအပ အခြားသူတို့၏ ရှေ့ဝယ် မပေါ်စေကြရ။ ထို့ပြင် မိမိတို့ လျှို့ဝှက် (စွာ ဆင်ယင်) ထားသော တန်ဆာ များကို (လူအများ) သိစေရန် ခြေများကို ဆောင့်၍ မနင်းကြရ။ (တစ်နည်း) လျှို့ဝှက်အပ်သော အလှအပကို လူအများ သိစေလိုသည့်ဆန္ဒဖြင့် ခြေလှမ်း မလှမ်းကြရ။ 1303 အို-လုံခြုံမှုကို ယုံကြည်ချက်ဖြင့် တည်ဆောက် သူတို့၊ သင်တို့အားလုံး အောင်မြင်ကြစေရန် (အမိုက်ခေတ်၏ အစဉ်အလာများမှ) အလ္လာ့ဟ် (စည်းမျဉ်းများ) ဘက်သို့ ဦးလှည့်ကြလော့။",""
32,"ထို့ပြင် သင်တို့သည် မိမိတို့အနက် အိမ်ထောင်ဖက် မရှိသူများနှင့် လက်အောက်ခံ အမျိုးသား၊ အမျိုး သမီးများအနက်မှ အရည်အချင်းရှိသူတို့အား ထိမ်းမြား၍ ပေးကြလော့။ သူတို့ ဆင်းရဲချို့တဲ့ကြလျှင် အလ္လာဟ်သည် မိမိကျေးဇူးပြုမှုအားဖြင့် သူတို့အား ပြည့်စုံစေလိမ့်မည်။ စင်စစ် အလ္လာဟ်၏ သိမှုနယ်ပယ် သည် ကျယ်ပြော၏။ (တစ်နည်း) အလ္လာဟ်သည်ကား ကျယ်ဝန်းလှသော သိမှုနယ်ပယ်ကို စိုးပိုင်၏။ 1304",""
33,"ထို့ပြင် ထိမ်းမြားရန် အခွင့် မသာသောသူတို့သည် အလ္လာဟ်က မိမိကျေးဇူးပြုမှုဖြင့် ပြည့်စုံစေသည် အထိ စောင့်စည်းကြရပေမည်။ ထို့ပြင် သင်တို့၏ လက်အောက်ခံများအနက်မှ စာချုပ်ချုပ်လိုသောသူ တို့တွင် ကောင်းကျိုးရှိကြောင်း သိမြင်ကြလျှင် သူတို့နှင့် စာချုပ်ချုပ်ကြလော့။ 1305 ထို့ပြင် အလ္လာဟ် က သင်တို့အား ချီးမြှင့်ထားသော ပစ္စည်းဥစ္စာအနက်မှ သူတို့အား ပေးကမ်းကြလော့။ သင်တို့သည် လတ်တလောအကျိုးကို ရှေးရှု၍ (အရွယ်ရောက်ပြီးသော) မိမိတို့လက်အောက်ခံ မိန်းကလေးများ အား သူတို့ကိုယ်တိုင် ကာယိန္ဒြေကို စောင့်ထိန်းလိုသည် ဖြစ်ပါလျက် ပြည့်တန်ဆာအဖြစ်သို့ အဓမ္မ တွန်းမပို့ကြနှင့်။ မည်သူမဆို သူတို့အား အဓမ္မ စေခိုင်းခဲ့လျှင်၊ အဓမ္မစေခိုင်းခြင်းကို ခံကြရပြီးနောက် မုချဧကန် အလ္လာဟ်သည် (သူတို့အပေါ် သက်ရောက်လာ မည့် ဆိုးကျိုးများကို) ကာကွယ်ပေး၍၊ လုံခြုံမှုပါဝင်သော ထောက်ပံ့မြှင့်တင်မှုကို သက်ရောက်စေမည်။",""
34,"စင်စစ် ငါသည် သင်တို့ထံသို့ ရှင်းလင်းထင်ရှားသော အာယားသ် (သက်သေပြ လမ်းညွှန်များ)၊ သင်တို့ အလျင် ရှိခဲ့ကြသောသူတို့၏ သင်ခန်းစာယူစရာများနှင့် (မိမိတို့၏ အရည်အသွေးများကို) ထိန်းသိမ်း သူတို့ အဖို့ အဆုံးအမတို့ကို အမှန်ပင် ချမှတ်ပေးခဲ့၏။",""
35,"အလ္လာဟ်သည် စကြဝဠာများနှင့် ကမ္ဘာဂြိုဟ်တို့၏ လင်းရောင်ခြည်ဖြစ်သည်။ 1306 အရှင့်လင်းရောင် ခြည်၏ ဥပမာမှာ နံရံမှ လိုဏ်ခေါင်းအတွင်းရှိ ဆီမီးနှင့်တူ၏။ ဆီမီးသည် မှန်အိမ်၌ရှိ၍ မှန်အိမ်သည် ထွန်းလင်း တောက်ပ၍ အလင်းရောင် ဖြာထွက်နေသော ကြယ်တာရာပမာဖြစ်၏။ ထိုဆီမီးမှာ ကောင်းကျိုးဆောင်၍၊ အရှေ့အနောက်တည်းဟူသော ပတ်သက်ဆက်နွယ်မှုမဲ့သည့် သံလွင်ပင်မှ ဆီဖြင့် ထွန်းညှိရ၏။ ယင်းသံ လွင်ပင် မှ ဆီသည် မီးမတို့သော်လည်း ထတောက်အံ့ဆဲဆဲဖြစ်၏။ (ဤ သို့ဖြင့်) ရောင်ခြည်ပေါ် ရောင်ခြည် ထပ် လျက် ရှိ၏။ အလ္လာဟ်သည် မိမိစံချိန်နှင့် ညီညွတ်သောသူ အား မိမိ၏ လင်းရောင်ခြည်သို့ လမ်းညွှန်၏။ စင်စစ် အလ္လာဟ်သည် လူတို့အကျိုးအတွက် ဥပမာ ပုံဆောင်ချက်များကို ခိုင်းနှိုင်းပြ၏။ ထို့ပြင် အလ္လာဟ်သည် အရာ ခပ်သိမ်းကို သိမှုဥပဒေဖြင့် လွှမ်းခြုံထား၏။",""
36,"(ထိုလင်းရောင်ခြည်သည်) အကြင်အိမ်များ၌ ရှိ၏။ 1307 အလ္လာဟ်သည် (ယင်းအိမ်များကို) မြှင့်တင် ရန်နှင့် ယင်းအိမ်များ၌ မိမိ၏ မြင့်မားသောစံကို ထုတ်ဖော်ရန် ပြဋ္ဌာန်းခဲ့၏။ ယင်းအိမ်များ၌ နေ့နေ့၊ ညည အရှင့် လမ်းညွှန်မှုနှင့်အညီ တာဝန်ကျရာ အခန်းကဏ္ဍများ၌ အပြည့်အဝ ဆောင်ရွက်လျက် ရှိကြ၏။*@*[2:30] အောက်ခြေ (၇၉)",""
37,"စိတ်ခံစားမှုများနှင့် အသိအမြင်များ ကမောက်ကမဖြစ်မည့် (စီးပွားရေး ကျပ်တည်းသော) ကာလ အပေါ် စိုးရိမ်စိတ်ထားရှိကြသော စီးပွားရေးသမားများဟူသည် အကြင်ယောက်ျားများပင် ဖြစ်ကြ၏။ သူတို့ သည် ကုန်သွယ်ခြင်းနှင့် ရောင်းဝယ်ခြင်းတို့၌ အလ္လာဟ်ပြဋ္ဌာန်းအပ်သည့် စံနှုန်းများအား စောင့် ထိန်းခြင်း မှလည်းကောင်း၊ (ထိုစောင့်ထိန်းမှုမှ ဖြစ်ပေါ်လာသည့်) ဆွလာ့ဟ် (အရည်အသွေး ပြည့်မီ သော လူ့ဘောင်) ကို တည်ဆောက်ခြင်းမှလည်းကောင်း၊ (ထိုလူ့ဘောင်) ဖွံ့ဖြိုးလာမှုကို ပံ့ပိုး ဆောင် ရွက်ခြင်းမှလည်းကောင်း လွှဲဖယ်သွားကြသည်ဟူ၍ မရှိပေ။",""
38,"အလ္လာဟ်သည် သူတို့၏ ဆောင်ရွက်ချက်များ၏ အကောင်းဆုံး အကျိုးဆက်ကို သူတို့အား ချီးမြှင့် သည့် ပြင်၊ မိမိ၏ ကျေးဇူးပြုမှုဖြင့် (ထိုအကျိုးဆက်ကို) တိုးပွားစေမည်။ စင်စစ် အလ္လာဟ်သည် (မိမိ) စံချိန်နှင့် ကိုက်ညီသူအား အတိုင်းအဆမရှိ ရိက္ခာချီးမြှင့်၏။",""
39,"သို့ရာတွင် လုံခြုံမှုကို သွေဖည် ဆန့်ကျင်ခဲ့ကြသော သူတို့၏ လုပ်ဆောင်ချက်များမှာ လွင်တီးခေါင်ရှိ တံလှပ်ပမာ ဖြစ်၏။ ရေမွတ်သိပ်သောသူသည် ၎င်းကို ရေဟု ထင်၏။ နောက်ဆုံးတွင် ထို (တံလှပ်) ရှိ ရာသို့ ရောက်ရှိသောအခါ ဘာကိုမျှ မတွေ့တော့ချေ။ စင်စစ် သူသည် အလ္လာဟ်ပြဋ္ဌာန်းအပ်သော တုံ့ ပြန်ရလဒ်ကိုသာ တွေ့လိုက်ရ၏။ ထိုအခါ အရှင်၏ တုံ့ပြန်ရလဒ်သည် သူ့အား အပြည့်အဝ စာရင်းရှင်း လိုက်သည်။ စင်စစ် အလ္လာဟ်သည် (တုံ့ပြန်မှုဥပဒေသအရ) ရလဒ်ကို မဆိုင်းမတွ တိကျစွာ ဖြစ်ထွန်း စေခဲ့၏။",""
