"notes_id","explanation"
1856,"(اَلْمُزَّمِّلُ) ‘မွတ်ဇ္ဇန်မ္မစ်လ်’ ကို တိုက်ရိုက် အနက်ကောက်လျှင် “အဝတ်ခြုံထားသူ” “ကိုယ်ရုံ ရုံထားသူ” ဟူ၍ ဖြစ်သည်။ ဤသို့ အဝတ်ခြုံထားရသည့် အကြောင်းရင်းကို သတ်ဖှ်စီရ်ကျမ်းများ၌ အမျိုးမျိုး အဖုံဖုံ ဖော်ပြထားကြ၏။ အောက်တွင် အဆိုနှစ်ရပ်ကို ဖော်ပြပါမည်။#1. အလ္လာဟ်ချမှတ်သော အာယဟ်များကို ရစူလ်က မကြားစဖူး၊ အကြားထူး၍ လူ့သဘာဝအလျောက် ထိတ်လန့်လျက်၊ အိမ်သူအိမ်သားများကို (زَمِّلُوْنِيْ، زَمِّلُوْنِيْ) ‘ဇန်မ္မိလူးနီ၊ ဇန်မ္မိလူးနီ’ “ကျွန်ုပ်အား စောင်ခြုံပေးကြ ပါ၊ ကျွန်ုပ်အား စောင်ခြုံပေးကြပါ” ဟု ပြောဆိုခဲ့၏။ ဤသည်ကိုပင် အလ္လာဟ်က ချစ်ကြည် မြတ်နိုးစွာဖြင့် “အို-စောင်ခြုံထားသူ” ဟု ခေါ်ဝေါ်သုံးနှုန်းခြင်း ဖြစ်သည်ဟူ၏။#2. ရစူလ်ကို ဆန့်ကျင်သောသူတို့က ရစူလ်အား ဂုဏ်သိက္ခာ ကျစေလို၍ “ရူးသွပ်သူ” “ကဗျာဆရာ” “အနာဂတ် ဟောဆရာ” “ပဉ္စလက်ဆရာ” စသဖြင့် ခေါ်ဆိုကြရန် တိုင်ပင်နေကြသည်ကို ရစူလ်က ကြားသိရသောအခါ စိတ်ပျက် အားငယ်၍ စောင်ခြုံထားသည်ကို အားပေးသောအနေနှင့် အလ္လာဟ်က “အို-စောင်ခြုံထားသူ” ဟု ချစ်စနိုး ခေါ်ဝေါ်ခြင်း ဖြစ်သည်ဟူ၏။#ဤဖွင့်ဆိုချက်များသည် ရစူလ်၏ ဂုဏ်သိက္ခာကို ကျစေသည်ဟု နားလည်မိပါသည်။ အမှန်တကယ် ဆိုလိုရင်း အနက်မှာ အထက်တွင် ဖော်ပြခဲ့သည့်အတိုင်း၊ ‘အို-ရစူလ်ဖြစ်မှုတာဝန်ကို ထမ်းရွက်သူ၊ (တစ်နည်း) အတွေးတူ၊ အမြင်တူ၊ ခံယူချက်တူ ရဲဘော်ရဲဘက်များကို ရှာဖွေသူ’ ဟူ၍ ဖြစ်၏။ အဘိဓာန် အကိုးအကားများဖြင့် အနည်းငယ် ရှင်းပြပါ အံ့။#ဤစကားလုံး၏ ဇာစ်မြစ်အက္ခရာမှာ (ز م ل) ‘ဇိုက်ယ်၊ မီးမ်၊ လားမ်’ ဖြစ်သည်။ ၎င်းမှ ဆင့်ပွားနာမ် ဖြစ်သော (اَلزَّمِيْلُ) ၏ အဓိပ္ပာယ်မှာ “လမ်းခရီးတွင် ကူညီမည့် ခရီးဖော်-လုပ်ဖော်ကိုင်ဖက်” စသဖြင့် ဖြစ်သည်။ ထိုရှုထောင့်အရ မုဟမ္မဒ် ရစူလ် (ﷺ) ကို (اَلْمُزَّمِّلُ) ‘မွတ်ဇ္ဇန်မ္မစ်လ်’ ဟု ရည်ညွှန်းခြင်းသည် “အစ္စလာမ်လူ့ဘောင် တည်ဆောက်ရာတွင် အတွေးတူ၊ အမြင်တူ၊ ခံယူချက်တူသူများကို ရှာဖွေသူ” ဟူ၍ ဖြစ်သည်။ ထို့ပြင် ဆင့်ပွားကြိယာဖြစ်သော (اِزْدَمَلَ) ‘အိဇ် ဒမလ’ ကို သုံးနှုန်း၍- (اِزْدَمَلَ الْحِمْلَ) ‘အိဇ်ဒမလလ် ဟင်မ်လ’ ဟု ဆိုလျှင် “သူသည် တစ်ကြိမ်တည်းတွင် ဝန်ထုပ် အားလုံးကို ထမ်းရွက်သည်” ဟူ၍ ဖြစ်သည်။ ထိုရှုထောင့်အရ မုဟမ္မဒ် ရစူလ် (ﷺ) သည် မိမိ၏ ရစူလ်ဖြစ်မှု တာဝန် (တစ်နည်း) ကြီးမားသောတာဝန်ကို ထမ်းရွက်ခြင်းအား (اَلْمُزَّمِّلُ) ‘မွတ်ဇ္ဇန်မ္မစ်လ်’ ဟု ရည်ညွှန်းခြင်း ဖြစ်၏။ ၎င်းမှ ဆင့်ပွားနာမ် တလုံးဖြစ်သော (اَلْمُزَامَلَةُ) ‘မုဇာမလဟ်’ ၏ အဓိပ္ပာယ်မှာ “ကုလားအုတ်၏ ဘေးနှစ်ဖက်နှစ်ချက်တွင် လူနှစ်ယောက်ထိုင်ရာတွင်၊ သို့မဟုတ် ဝန်တင်ရာတွင် ဟန်ချက်မျှစေရန် ပြုလုပ်သူ” ဟူ၍ ဖြစ်သည်။ ထိုရှုထောင့်အရ မုဟမ္မဒ် ရစူလ် (ﷺ) သည် အစ္စလာ့မ် လူ့ဘောင်တည်ဆောက် ရာတွင် ဟန်ချက်မျှစေရန် ဆောင်ရွက်သူဟူ၍ ဖြစ်သည်။#အများဘာသာပြန်ဆိုမှု ဖြစ်သော (اَلْمُزَّمِّلُ) ‘မွတ်ဇ္ဇန်မ္မစ်လ်’ “စောင်ခြုံသူ-အဝတ်ခြုံသူ” ဟူသော အနက်သဘော လည်း ဖြစ်ပေါ်ပါသည်။ ထိုရှုထောင့်တွင် မိမိ၏ တာဝန်ဝတ္တရားများကို လျစ်လျူရှုခြင်း အနက်သဘော ကိန်းဝပ်သည်။ ထိုအနက်အဓိပ္ပာယ်သည် မုဟမ္မဒ် ရစူလ် (ﷺ) နှင့် အပ်စပ်ခြင်း မရှိပါ။ စင်စစ်တွင် (اَلْمُزَّمِّلُ) ‘မွတ်ဇ္ဇန်မ္မစ်လ်’ ဟူသည်-#1. အို-ရစူလ်ဖြစ်မှုတာဝန်ကို ထမ်းရွက်သူ၊#2. အို-ကြီးမားသောတာဝန်ကို ထမ်းရွက်သူ၊#3. အို-အတွေးတူ၊ အမြင်တူ၊ ခံယူချက်တူ ရဲဘော်ရဲဘက် များကို ရှာဖွေသူ၊#4. အို-ဟန်ချက်မျှစေရန် ဆောင်ရွက်သူ စသဖြင့် ဖြစ်သည်။#စင်စစ်မုဟမ္မဒ် ရစူလ် (ﷺ) သည် သူ့အား ပေးအပ်ထားသော (رِسَالَةٌ) ‘ရိစာလဟ်’ “လမ်းညွှန်မှာကြားချက်” ကို အလွန်ကောင်းမွန်သော နည်းလမ်းများဖြင့် ထမ်းရွက်လျက် ဟန်ချက်မျှသော လူ့ဘောင်တစ်ရပ်ကို တည်ဆောက်သူသာ ဖြစ်၏။ တာဝန်ပေးအပ်မှုကို ထိတ်လန့်ပြီး၊ စောင်ခြုံ၍ နေသူ မဟုတ်ပါ။ သဖှ်စီရေ ရူဟွတ်လ် မအာနီ ကျမ်း၏ ဖော်ပြချက်အရ- (يَا أَيُّهَا الْمُزَّمِّلُ) ဟူသည်- “အို-နုဗုဝဟ် (နဗီဖြစ်မှု) နှင့် ၎င်း၏ တာဝန်များကို ထမ်းရွက်သူ” ကို ဆိုလိုသည်။ သတ်စ်သရီက မိမိ၏ သဖှ်စီရ်ကျမ်း၌ (اَلْمُزَّمِّلُ) ‘မွတ်ဇ္ဇန်မ္မစ်လ်’ ကို “အလ္လာဟ်၏ အရောင်ဆိုးထားသူ” ဟု ဖော်ပြထားသည်။ [(صِبْغَةَ اللهِ) “အလ္လာဟ်၏ ဆေးရောင်” အတွက် [2:138] အောက်ခြေ (၁၉၂) တွင် ကြည့်ပါရန်]သဖှ်စီရေ ဖှသ်ဟွတ်လ် ကဒီးရ် တွင် (يَا أَيُّهَا الْمُزَّمِّلُ) ကို (مُزَّمِّلٌ بِالْقُرْءَانِ) ‘မွတ်ဇ္ဇန်မ္မိလွန်မ် ဗိလ်ကုရ်အာန်’ “ကုရ်အာန်၏ တာဝန်ကို ထမ်းရွက် သူ” ဟု ဖော်ပြထားသည်။#[(ကြည့်။ အလ္လာမဟ် ဂုလာမ် အဟ်မဒ် ပရ်ဝေးဇ်၏ လုဂါသုလ် ကုရ်အာန် (ز م ل) ခေါင်းစီး၊ စာမျက် နှာ ၈၁၄-၈၁၅]"
1857,") ဤအာယဟ်တွင် သုံးနှုန်းထားသော (اَلَّيْلُ) ‘လိုင်းလ်’ “ညဥ့်” တွင် အမှောင်ဟူသော သဘောတရားလည်း ကိန်းဝပ်သည်။ အမှောင်ဟူသည် လူ့ဘောင်၌ ဥပဒေမဲ့၍ လုံခြုံမှုကင်းသော ကာလကို ရည်ညွှန်းသည်။ ညဥ့်ဟု တိုက် ရိုက်ယူဆလျှင် တစ်နေ့တာလုံး မအားလပ်သောကြောင့် ညဥ့်အချိန်တွင် ကျမ်းမြတ်ကုရ်အာန်ကို နားလည်ရန် အချိန် ထုတ်၍ လေ့လာရန် ညွှန်ကြားသည်ဟု ယူဆနိုင်သည်။ အကယ်၍ ဥပဒေမဲ့၍ လုံခြုံမှုမဲ့ခြင်းဟု တင်စားသောအနက်ကို ကောက်လျှင် ဤအခြေအနေကို ပပျောက်စေရန် အချိန်များများထုတ်၍ မားမားမတ်မတ် ရပ်တည်ရမည်ဟု ဆိုလိုသည်။ ထိုရှုထောင့်အရ (إِلَّا قَلِيْلًا) “အနည်းငယ်မျှသော ကာလသာ” ဟူသည် အမိုက်ခေတ် (ဝါ) ဥပဒေမဲ့၍ လုံခြုံမှုမဲ့သော ကာလသည် မကြာမီ အဆုံးသတ်တော့မည်ဟု ရည်ညွှန်းခြင်း ဖြစ်၏။ ဤသဘောတရားအတွက် [17:78-79] အောက်ခြေ (၁၁၀၆-၁၁၀၈) တို့နှင့် တွဲဖက် လေ့လာသင့်သည်။ ကျွန်ုပ်သည် ဥပစာအနက်ဖြစ်သော ဥပဒေမဲ့၍ လုံခြုံမှု ကင်းမဲ့ခြင်းကို ပို၍ နှစ်ခြိုက်သည်။ ရှေ့လာမည့် အာယဟ် များတွင်လည်း ထိုအနက်သဘောသည်သာ ပို၍ သင့်တော် သည်ဟု ယူဆပါသည်။#[ဆက်စပ်အာယဟ်များ [17:79] [76:26]]"
1858,"[73:2] အောက်ခြေ (၁၈၅၇) တွင် ဖော်ပြခဲ့သည့်အတိုင်း ‘ည’ ဟု တိုက်ရိုက် အနက်ကောက်လျှင် တစ်နေ့တာလုံး မအားလပ်သောကြောင့် ညဘက်တွင် ကျမ်းမြတ်ကုရ်အာန် လေ့လာမှုအစီအစဉ်ကို ဆောင်ရွက်ရမည်ဟု ဆိုလိုသည်။ ဥပဒေမဲ့၍ လုံခြုံမှုကင်းသော ကာလကို ရည်ညွှန်းခြင်း ဖြစ်လျှင် အမှောင်ထုလွှမ်းနေသော လူ့ဘောင်ကို ကျမ်းမြတ်ကုရ်အာန်အားဖြင့် တစ်ဖြေးဖြေး အလင်းဆောင်လာရန် (တစ်နည်း) ဥပဒေလွှမ်းမိုးလာရန် ဆောင်ရွက်ရမည်ဟု ဆိုလိုသည်။"
1859,"(قَوْلًا ثَقِيْلًا) ‘ကောက်ဝ်လွန် (န်) ဆကီးလ်’ ဟူသည် “သိပ်သည်းကျစ်လျစ်သော ပြဋ္ဌာန်းချက်” သို့မဟုတ် “ကြီးမားသော တာဝန်” ကို ရည်ညွှန်းသည်။ စင်စစ် ၎င်းသည် တည်ငြိမ် လုံခြုံသော အစ္စလာ့မ်လူ့ဘောင် တည်ဆောက် ရန် တာဝန်ပေးအပ်ခြင်းပင် ဖြစ်၏။ ဥပဒေမဲ့မှု အဆုံးသတ်ပြီးနောက် သာယာချမ်းမြေ့သော လူ့ဘောင်တစ်ရပ်ကို တည်ဆောက်ရပေ မည်။ ထိုလူ့ဘောင်ဝင်တို့သည် လူ့အရည်အသွေး ပြည့်ဝ၍၊ တရားမျှတမှုကို တည်ထောင်သူများ ဖြစ်ကြရမည်။ ဤအတွက် ကျမ်းမြတ်ကုရ်အာန်က တော်လှန်ပြောင်းလဲမှုနှင့် လုံခြုံမှုကို ဆန့်ကျင်သောသူတို့အား အပြီးတိုင် တိုက်ထုတ်ဖို့ရန် ပြဋ္ဌာန်းထား၏။ ဤသည်ကား သိပ်သည်းကျစ်လျစ်သော ပြဋ္ဌာန်းချက်၊ (တစ်နည်း) ကြီးမားသော တာဝန်ပင် ဖြစ်၏။"
1860,"(نَاشِئَةٌ) ‘နာရှိအဟ်’ ဟူသော စကားလုံးသည် အနက်အဓိပ္ပာယ် ကြွယ်ဝ၏။ ၎င်း၌ “အရွယ်ရောက်ခြင်း” “နိုး ကြားစွာ ရပ်တည်ခြင်း” “တာဝန်ထမ်းရွက်ရန် အသင့်ရှိခြင်း” “မားမားမတ်မတ် ရပ်တည်ခြင်း” “သစ်လွင်သော ဘဝကို ရရှိခြင်း” “ဖြစ်ထွန်းလာခြင်း” စသည့်အနက်သဘောများ ကိန်းဝပ်သည်။ မည်သူမဆို မိမိအား ပေးအပ်သော တာဝန်ကို ထမ်းရွက်ရန် အသင့်ရှိနေသည်ဆိုပါက အလွယ်လိုက်သော စိတ်ကို ထိန်းချုပ်နိုင်စွမ်း ပိုလာစေ၍၊ စကားပြောဆိုရာ တွင်လည်း ပို၍ ဖြောင့်မတ်လာမည်ဖြစ်ကြောင်း အာယဟ်၌ မီးမောင်းထိုးပြထား၏။ ဤသည်ကား တာဝန်သိသော စိတ်၏ အခြေအနေပင် ဖြစ်၏။ တာဝန် မသိသောစိတ်သည် ထိုအခြေအနေနှင့် ဆန့်ကျင်ဘက် ဖြစ်ပေါ်၏။"
1861,"အမှောင်လွှမ်းသော ကာလ၌ အသင့်ပြင်ဆင်ခြင်းအားဖြင့် တရားဥပဒေ လွှမ်းမိုးသည့် လူ့ဘောင် ပုံပေါ်လာ သောအခါ ရစူ့လ်အပေါ်၌ တာဝန်ယူရမည့်ကဏ္ဍများ အစီအရီ ရှိနေသည်ဖြစ်ကြောင်း ကြိုတင် အသိပေးခြင်းဖြစ်၏။"
1862,"ဆိုလိုသည်မှာ- အလ္လာဟ်ပြဋ္ဌာန်းအပ်သော အစ္စလာ့မ်လူ့ဘောင် ပုံပေါ်လာရန် တစိုက်မတ်မတ် ကြိုးစားအား ထုတ်လော့-ဟူ၍ ဖြစ်၏။ ဤသည်ပင် (مُزَّمِّلٌ بِالْقُرْءَانِ) ‘မွတ်ဇ္ဇန်မ္မိလွန်မ် ဗိလ်ကုရ်အာန်’ “ကုရ်အာန်၏ တာဝန်ကို ထမ်းရွက်ခြင်း” မည်၏။ ၎င်းကို ဤကဏ္ဍ၏ အစ၌ (يَا أَيُّهَا الْمُزَّمِّلُ) “အို-ရစူလ်ဖြစ်မှုတာဝန်ကို ထမ်းရွက်သူ” ဟု ခေါ် ဝေါ်ခြင်း ဖြစ်သည်။ [ထိတ်လန့်၍ စောင်ခြုံထားသူ မဟုတ်ပါ] ရစူလ်သည် မိမိဘဝ လျှောက်လှမ်းရန် နည်းစနစ်တစ်ရပ်ကို ရွေးချယ်ပြီးသည့်အခါ စနိုးစနောင့်ဖြစ်စေသော အတွေးများကို စွန့်လွှတ်၍ ထိုစနစ်-လမ်းစဉ်-ဘက်သို့သာ ဦးတည် ထားရမည်။ ထို့ပြင် ယင်းလုပ်ဆောင်ချက် တစ်ရပ်လုံးကို လှပသပ်ရပ်စွာ ပုံဖော်သွားရပေမည်။ အဘယ်ကြောင့်ဆိုသော် (تَبَتُّلٌ) ‘သဘသ်သွတ်လ်’ ဟူသော စကားလုံးတွင် “လှပတင့်တယ် ခမ်းနာထည်ဝါခြင်း” ဟူသည့် သဘောတရား ကိန်းဝပ်၏။"
1863,"(أَنْكَالًا) ‘အံန်ကားလ်’ ၏ တိုက်ရိုက်အဓိပ္ပာယ်မှာ ချုပ်နှောင်ရန်အတွက် အသုံးပြုသော “ခြေချင်းများ” ဖြစ် သည်။ ဤအာယဟ်တွင် စည်းစိမ်များတွင် နစ်မွန်း၍ တရားမျှတမှုကို ဥပေက္ခာပြုထားကြသော ဓနရှင်များအား နောက်ဆုံးအကျိုးဆက် အားဖြင့် တားဆီးထားသည့် အချုပ်အနှောင်များကို ရည်ညွှန်းသည်။ ဤအခြေအနေကို ဤ လောကီ၌လည်း ကြုံရမည်ဖြစ်ပြီး၊ အနာဂတ် ပြန်လည်ရှင်သန်မည့် ကာလတွင်လည်း ကြုံရပေမည်။ ထိုအခြေအနေ နှင့် ကြုံတွေ့ပြီးနောက် သူတို့၏ ဖွံ့ဖြိုးမှုများမှာ လည်း ဆိတ်သုဉ်းသွားပေမည်။ ဤသည်ကို (جَحِيْمًا) ‘ဂျဟီမ်’ ဟု ရည် ညွှန်းခြင်း ဖြစ်သည်။ [(جَحِيْمٌ) ‘ဂျဟီမ်’ နှင့်ပတ် သက်၍၊ [5:10] အောက်‌ခြေ (၅၂၆) တွင် လေ့လာပါရန်]"
1864,"(طَعَامًا ذَا غُصَّةٍ) ‘တွော့်အားမ်၊ ဇာ ဂွတ်ဆ်ဆွဟ်’ “လည်မျို၌ တစ်ဆို့နေသော အစားအစာ” ဟူသည် မတရား ခေါင်းပုံဖြတ်၍ ရယူထားသော စည်းစိမ်များကို တင်စား သုံးနှုန်းခြင်း ဖြစ်သည်။ ထိုစည်းစိမ်များသည် နောက်ဆုံး၌ သူတို့အဖို့ အာဟာရ ဖြစ်ရမည့်အစား အဆိပ် အပင်းကဲ့သို့ ဖြစ်လာမည်ဟူ၏။ ဤကဲ့သို့ ဥပမာမျိုးကို [4:10] ၌ “ဝမ်းဗိုက် များအတွင်း မီးခဲကို ဝါးမျိုခြင်း” ဟု ခိုင်းနှိုင်းထား၏။"
1865,"ဤသည် တင်စားမှု အနက်သဘောကို ဖော်ပြခြင်း ဖြစ်၏။ တိုက်ရိုက်ပြန်ဆိုလျှင် အောက်ပါအတိုင်း ဖြစ်၏။#“ထိုကာလတွင် ကမ္ဘာဂြိုဟ်နှင့် တောင်များသည် သွက်သွက်ခါ တုန်လှုပ်သွားကြမည်။ ထို့ပြင် တောင် များသည် လွင့်ပါးလျက် ရှိသော သဲတောင် များပမာ ဖြစ်သွားကြပေမည်။”#ဤသဘောတရားသည် ကမ္ဘာဂြိုဟ်၏ နိဂုံးချုပ်ပုံ ဖြစ်၏။ ထိုအခြေအနေကို ကျွန်ုပ်တို့ အတိအကျ နားလည်နိုင် မည် မဟုတ်ပေ။ မည်သို့ဆိုစေ၊ ကျွန်ုပ်အနေနှင့် တင်စားမှု အနက်သဘောကို ပို၍ နှစ်ခြိုက်သည်။ ဆိုလိုသည်မှာ- ရစူလ်တည်ဆောက်သော အစ္စလာ့မ်လူ့ဘောင် ပုံပေါ်လာသောအခါ ဆန့်ကျင်သူတို့၏ ရပ်တည်နိုင်စွမ်းမဲ့မှုကို သရုပ် ဖော်ပြခြင်း ဖြစ်၏။ ဤသဘောတရားမျိုးကို [69:14] ၌လည်း တွေ့ရ၏။#[(اَلْأَرْضُ) ‘အရ်ဿွ်’ နှင့်ပတ်သက်၍၊ [7:176] အောက်ခြေ (၇၃၁)၊ [13:31] အောက်ခြေ (၉၉၄)၊ [14:48] အောက်ခြေ (၁၀၂၀)၊ [18:47] အောက်ခြေ (၁၁၃၉)၊ [69:14] အောက်ခြေ (၁၈၂၈) စသည်တို့တွင် လေ့လာနိုင်ပါသည်]#[(اَلْجِبَالُ) ‘ဂျိဗားလ်’ နှင့်ပတ်သက်၍ [2:260] အောက်ခြေ (၃၁၈)၊ [18:47] အောက်ခြေ (၁၁၃၈)၊ [21:79] အောက်ခြေ (၁၂၃၆)၊ [56:4-6] အောက်ခြေ (၁၇၄၆)၊ [69:14] အောက်ခြေ (၁၈၂၈)၊ [70:9] အောက်ခြေ (၁၈၃၇) စသည်တို့နှင့် တွဲဖက် လေ့လာပါရန်]"
