"Ayat_id","mm_Translation","multi_ayats"
11,"သူ၏ ဆင်ခြင်ဉာဏ် (တစ်နည်း) သိမြင်မှု စွမ်းရည်သည် သူသိမြင်ခဲ့သောအရာနှင့် စပ်လျဉ်း၍ အမြင် မှားခဲ့သည် မဟုတ်ပေ။ (တစ်နည်း) သူသိမြင်ခဲ့သောအရာသည် အလိမ်အညာ မဟုတ်ဘဲ၊ ပကတိ အရှိတရား ဖြစ်၏။ 1694 @မုဟမ္မဒ်",""
12,"သို့ပါလျက် သင်တို့သည် သူသိမြင်သော (ပကတိ အရှိတရား) အပေါ် သံသယဖြစ်၍ ငြင်းခုံလျက် ရှိကြ သလော။@မုဟမ္မဒ်",""
13,"ဧကန်စင်စစ် သူသည် ထို (အရှိတရား) အား (ရလဒ်တုံ့ပြန်မှုအားဖြင့်) ချမှတ်နေစဉ် ထပ်မံ မြင်တွေ့ခဲ့ ၏။ 1695",""
14,"(လူသား၏ ပင်ကိုယ် အသိဉာဏ်သည်) အံ့ဩခြင်း၏ အဆုံးအစွန်သို့ (ဆိုက်ရောက်ခဲ့သည်)။ 1696",""
15,"ထို (အံ့ဩခြင်း၏ အဆုံးအစွန်) တွင်* ခိုလှုံရာ ဂျန္နဟ် (ဥယျာဉ်) 1697 (ဝါ) (ဝဟ်ယ်-လျှို့ဝှက်စွာ ဆက် သွယ် လမ်းညွှန်မှုမှ ဖြစ်ပေါ်သော) အေးချမ်းသာယာသည့် နားခိုရာ (ဝါ) အေးချမ်းသာယာသော လူ့ ဘောင်သည် ရှိ၏။",""
16,"ထိုစဉ် ယင်းအံ့ဩခြင်းကို* လွှမ်းမိုးလျက် ရှိသောအရာ (ဝါ) (အလ္လာဟ်ပြဋ္ဌာန်းသော အသိပညာ) သည် (အဖက်ဖက်မှ) လွှမ်းမိုးထား၏။ (သူ၏) ရှုမြင် သုံးသပ်မှုသည် လွဲချော်သည်လည်း မဟုတ်။ ကျော် လွန်သွားသည်လည်း မရှိချေ။ 1698","16-17"
18,"ဧကန်အမှန် သူသည် မိမိအား ပျိုးထောင်မှုစနစ်အားဖြင့် ဖွံ့ဖြိုးစေသောအရှင်၏ အာယားသ် (သက် သေပြ လမ်းညွှန်များ) မှ အကြီးမားဆုံး (သက်သေပြ လမ်းညွှန်) ကို အမှန်ပင် မြင်တွေ့ခဲ့၏။ (တစ်နည်း) မိမိအား ပျိုးထောင်မှုစနစ်အားဖြင့် ဖွံ့ဖြိုးစေသောအရှင်၏ အကြီးမားဆုံးသော အာယားသ် (သက်သေ ပြ လမ်းညွှန်များ) ကို အမှန်ပင် မြင်တွေ့ခဲ့၏။ 1699",""
19,"သင်တို့သည် လားသ်၊ အွတ်ဇ္ဇာနှင့် အခြား တတိယမြောက် (ဒေဝီ) ဖြစ်သော မနာသ်တို့နှင့် စပ်လျဉ်း၍ ဆင်ခြင် သုံးသပ်ခြင်းကို ပြုခဲ့ကြသလော။ 1700","19-20"
21,"အားကောင်းမောင်းသန် ယောကျ်ားများသည် သင်တို့အဖို့ ဖြစ်ကြ၍၊ အားနွဲ့သော မိန်းမများသည် အရှင့်အဖို့ ဖြစ်ကြသလော။*@* [ဤအာယဟ်၏ ဆိုလိုရင်းအနက်ကို [37:149-150] အောက်ခြေ (၁၅၂၁) တွင် လေ့လာနိုင်ပါသည်]",""
22,"ဤခွဲဝေမှုသည် နည်းလမ်းမကျသော (တစ်နည်း) ညီညွတ်မျှတမှုမရှိသော ခွဲဝေမှုပင် ဖြစ်၏။",""
23,"စင်စစ် ထို (လားသ်၊ အွတ်ဇ္ဇာ၊ မနာသ်) တို့သည် သင်တို့နှင့် သင်တို့၏ ဘိုးဘေးတို့က သိဒ္ဓိတင်ထား သော အရာများသာ ဖြစ်၏။* အလ္လာဟ်သည် ၎င်းတို့နှင့် စပ်လျဉ်း၍ သက်သေအထောက်အထား တစ်စုံတစ်ရာမျှ ချမှတ်ပေးခဲ့သည် မရှိချေ။ စင်စစ် သူတို့သည် ထင်မြင်ယူဆချက်နှင့် စိတ်အလို ဆန္ဒကိုသာလျှင် လိုက်နာကြ၏။ ဧကန်အမှန် သူတို့ထံသို့ သူတို့အား ပျိုးထောင်မှုစနစ်အားဖြင့် ဖွံ့ဖြိုးစေသော အရှင့်ပြဋ္ဌာန်းချက်အရ ဘဝ လမ်းညွှန်မှန်သည် ရောက်ရှိခဲ့ပြီး ဖြစ်၏။ (တစ်နည်း) ဧကန်အမှန် သူတို့ထံ သူတို့အား ပျိုးထောင်မှုစနစ်အားဖြင့် ဖွံ့ဖြိုးစေသော အရှင့် ပြဋ္ဌာန်းချက် အရ ဘဝ လမ်းညွှန်မှန် ရောက်ရှိပြီးဖြစ်ပါလျက် (အခြေအမြစ် မရှိသော) ထင်မြင်ချက်များနှင့် စိတ်၏ စေစားရာတို့ကိုသာလျှင် လိုက်နာနေကြ၏။@* [7:71]",""
24,"လူသား၌ သူဆန္ဒရှိသမျှ (တစ်နည်း) တောင့်တသမျှကို ရရှိသလော။",""
25,"အလ္လာ့ဟ် (ပြဋ္ဌာန်းချက် အရ သာလျှင်) အနာဂတ် ရှင်သန်မှုနှင့် ပစ္စုပ္ပန် (၏ ကောင်းကျိုး) တို့ ပုံပေါ်ပါ ၏။",""
26,"အလ္လာဟ်၏ စံချိန်နှင့် ညီညွတ်၍၊ ဥပဒေအရ ရလဒ်ကောင်းများ ဖြစ်ပေါ်စေသောသူမှအပ စကြဝဠာ ရှိ များစွာသော စွမ်းအားစုများ၏ 1701 ကြားဝင်ပေးမှုသည် တစ်စုံတစ်ရာမျှ အသုံးဝင်မည် မဟုတ်ပေ။ (တစ်နည်း) စကြဝဠာရှိ များစွာသော စွမ်းအားစုများ၏ ကြားဝင်ပေးမှုသည် တစုံတရာမျှ အသုံးဝင်မည် မဟုတ်ပေ။ သို့သော် အလ္လာဟ်၏ စံချိန်နှင့် ညီညွတ်၍၊ ဥပဒေနှင့်အညီ ကျေနပ်နှစ်သက်မှုကို ဆည်းပူးသောသူသာလျှင် ရလဒ်ကောင်းများကို ရရှိပေမည်။",""
27,"ဧကန်စင်စစ် အနာဂတ် ရှင်သန်မှုကို မယုံကြည်၊ သွေဖည်ဆန့်ကျင်ကြသောသူတို့က မလာအိကဟ်* အား ဣတ္ထိယများဟု အသိအမှတ်ပြု ရည်ညွှန်းကြ၏။@*[53:26]",""
28,"စင်စစ် သူတို့တွင် ဤအရာနှင့်စပ်လျဉ်း၍ အသိပညာ တစ်စုံတစ်ရာမျှ မရှိဘဲ၊ ထင်မြင်ယူဆချက် နောက်သို့သာလျှင် လိုက်နာနေကြ၏။ ဧကန်စင်စစ် ထင်မြင်ယူဆချက်သည် အရှိတရားနှင့်ယှဉ်၍ မည်သို့မျှ အသုံးဝင်မည် မဟုတ်ပေ။",""
29,"သို့ဖြစ်ရာ သင်သည် ငါ၏ အဆုံးအမ (ကုရ်အန်) ကို ကျောခိုင်း၍ ပစ္စုပ္ပန် အသက်ရှင် ရပ်တည်မှုကိုသာ လိုလား တောင့်တကြသော သူတို့အား ဥပေက္ခာ ပြုထားပါလေ။",""
30,"ဤသည် သူတို့၏ အသိပညာစွမ်းအား၏ အထွတ်အထိပ်ပင် ဖြစ်၏။ 1702 ဧကန်စင်စစ် သင့်အား ပျိုး ထောင်မှုစနစ်အားဖြင့် ဖွံ့ဖြိုးစေသောအရှင်သည် မိမိပြဋ္ဌာန်းသော လမ်းစဉ်မှ လွဲချော်နေသူနှင့် (ထို လမ်းစဉ်၌) ရှိနေသောသူကို သိမှုဥပဒေသနှင့်အညီ ခွဲခြားသိရှိ၏။",""
31,"စကြဝဠာ၏ အမြင့်ပိုင်းရှိ အရာများနှင့် အနိမ့်ပိုင်းရှိအရာများသည် အလ္လာဟ်၏ အချုပ်အခြာ ပိုင်ဆိုင်မှု၌ ရှိ၏။ (တစ်နည်း) စကြဝဠာများနှင့် ကမ္ဘာဂြိုဟ်တွင် ရှိသမျှတို့သည် အလ္လာဟ်၏ ပြဋ္ဌာန်းချက်အောက်၌ ရှိကြ၏။ ညီညွတ်မျှတမှုကို ဖျက်ဆီးသောသူတို့အား သူတို့၏ ဆောင်ရွက်ချက်နှင့်အညီ အစားပေး မည်။ ထိုနည်းတူစွာ ညီညွတ်မျှတ ဟန်ချက်ညီမှုကို ဆောင်ရွက်သော သူတို့အား လိုက်ဖက်ညီသော ကောင်းကျိုးကို ချီးမြှင့်အံ့။",""
32,"သူတို့သည် အသေးအဖွဲ ချွတ်ချော်မှုမှအပ ကြီးလေးသော ပြစ်မှုများနှင့် စက်ဆုပ်ဖွယ်အမှု ကိစ္စများမှ လည်း ရှောင်ကြဉ်ကြ၏။ ဧကန်အမှန် သင့်အား ပျိုးထောင်မှုစနစ်အားဖြင့် ဖွံ့ဖြိုးစေသောအရှင်သည် (ဆိုးကျိုးသက်ရောက်ခြင်းမှ) ကာကွယ်ပေးမှုကို ဖြန့်ကြက်ထား၏။ အရှင်သည် သင်တို့အား သက်မဲ့မှ ဖြစ်ထွန်းစေခဲ့သောအခါနှင့် သင်တို့ မိခင်များ၏ ဝမ်းဗိုက်များတွင် သန္ဓေတည်စ ရှိခဲ့ကြစဉ်တို့၌ သိမှု ဥပဒေသအားဖြင့် လွှမ်းခြုံသိရှိ၏။ သို့ဖြစ်ရာ သင်တို့သည် မိမိတို့၏ အရည်အသွေးများကို တိုးတက် ဖွံ့ဖြိုးလျက် ရှိသည်ဟု မမှတ်ယူကြနှင့်။ မည်သူသည် (အရှင့်စည်းမျဉ်းနှင့်အညီ အရည်အသွေးများ တိုးတက်လာရန်) ထိန်းသိမ်းသည်ဆိုသည်ကို အရှင်သည် အသိဆုံး ဖြစ်၏။ 1703",""
33,"သင်သည် (အရှင်ပြဋ္ဌာန်းသော လူ့ဘဝ လမ်းစဉ်မှ) ကျောခိုင်းသွားသူအား ဆင်ခြင်မိပါသလော။",""
34,"သူသည် (လူ့ဘောင် ဖွံ့ဖြိုးရေးအတွက်) အနည်းငယ်မျှ ပေးကမ်းပြီး၊ ကျောက်ခဲပမာ မာကျောသွားခဲ့ ၏။ (တစ်နည်း) လက်ရှောင်သွားခဲ့၏။",""
35,"သူ့တွင် မျက်ကွယ်၏ အသိပညာ ရှိသောကြောင့် (ဖြစ်ပေါ်လာမည့် အကျိုးဆက်များကို ကြို၍) သိ မြင်နေသလော။",""
36,"သို့မဟုတ် သူသည် မူဆာနှင့် အိဗ်ရာဟီမ်တို့၏ ကျမ်းငယ်များ၊ (တစ်နည်း) ကျမ်းကြီး၏ အခန်းကဏ္ဍ များတွင် 1704a ပါဝင်သော သတင်းအချက်အလက်များကို မရရှိခဲ့သလော။ စင်စစ် အိဗ်ရာဟီမ်သည် (သူ့အား ပေးအပ်ခဲ့သော တာဝန်များကို) အပြည့်အဝ ဆောင်ရွက်ခဲ့၏။","36-37"
38,"(ထိုသတင်းပေးချက်များမှာ ဤသို့တည်း)။ ဝန်ထုပ် သယ်ပိုးသူ တစ်ဦးတစ်ယောက်သည် အခြားသူ၏ ဝန်ထုပ်ကို သယ်ပိုးမည် မဟုတ်ပေ။",""
39,"ထို့ပြင် လူသားသည် မိမိကြိုးစား အားထုတ်ခဲ့သည်မှအပ အခြား မည်သည်ကိုမျှ ရရှိမည် မဟုတ်ပေ။",""
40,"ဧကန်အမှန် သူသည် မိမိ၏ ကြိုးစား အားထုတ်မှုကို မကြာမီ မြင်တွေ့ရအံ့။",""
41,"ထို့နောက် သူသည် ထို (ကြိုးစား အားထုတ်မှုမှ ဖြစ်ပေါ်သော) အကျိုးဆက်ကို အပြည့်အဝ ပေးအပ် ခြင်း ခံရအံ့။ 1704b",""
42,"ဧကန်အမှန် သင့်အား ပျိုးထောင်မှုစနစ်အားဖြင့် ဖွံ့ဖြိုးစေသောအရှင်၏ ပြဋ္ဌာန်းချက်ဖြစ်သော (လူ ဖြစ်မှု၏ အထွတ်အထိပ်) ပန်းတိုင်ဆီသို့ ဦးတည်ရပေမည်။ (တစ်နည်း) (လူဖြစ်မှု၏) အဆုံးအစွန် ပန်းတိုင်မှာ သင့်အား ပျိုးထောင်မှုစနစ်အားဖြင့် ဖွံ့ဖြိုးစေသောအရှင်၏ ပြဋ္ဌာန်းချက်၌ အခြေတည်၏။",""
43,"စင်စစ်ဧကန် (လူသား၏) ရယ်မောခြင်းနှင့် ငိုကြွေးခြင်းတို့သည် အရှင် (၏ ပြဋ္ဌာန်းချက်) အရ ဖြစ်ပေါ် ၏။ (တစ်နည်း) အရှင်ပြဋ္ဌာန်းအပ်သော စနစ်နှင့်အညီ ပျော်ရွှင်မှုနှင့် ဝမ်းနည်းမှုတို့ ဖြစ်ပေါ်သည်။ 1705",""
44,"ထို့ပြင် (အရှင်၏ ပြဋ္ဌာန်းချက်နှင့်အညီ) အသက်သေဆုံးခြင်း၊ (တစ်နည်း) ဘဝ၏ ရှင်သန်မှု အဆုံး သတ်ခြင်းနှင့် အသက်ရှင်ခြင်း၊ (တစ်နည်း) ဘဝ ရှင်သန်ခြင်းတို့ ဖြစ်ပေါ်သည်။*@* [ဤအာယဟ်ကို နားလည်ရန် [27:80] အောက်ခြေ (၁၃၆၆) နှင့် [36:70] အောက်ခြေ (၁၄၈၃) တို့ကို တွဲဖက် လေ့လာ ပါရန်]",""
45,"၎င်းပြင် အရှင်သည် (မိမိ၏ ပြဋ္ဌာန်းချက်နှင့်အညီ) သုက်ရည်တစက်* သွန်းလောင်းခြင်းခံရသောအခါ လိင်ဖို၊ လိင်မဟူ၍ ဆန့်ကျင်ဘက်အဖြစ်** ဖြစ်ထွန်းလာစေခြင်း ဖြစ်၏။***@မှတ်ချက်။ ဤအာယဟ်တွင် (نُطْفَةٌ) ‘နုသ်ဖှဟ်’ ကို “သုက်ရည်” ဟူသော အနက်ဖြင့် သုံးနှုန်းထားသည်။#* [(نُطْفَةٌ) ‘နုသ်ဖှဟ်’ နှင့်ပတ်သက်၍၊ [16:4] အောက်ခြေ (၁၀၅၆) တွင် လေ့လာပါရန်]#** [(زَوْجَيْنِ) ‘ဇောက်ဝ်ဂျိုင်းန်’ “ဆန့်ကျင်ဘက်နှစ်ခု” နှင့်ပတ်သက်၍[2:35] အောက်ခြေ (၈၄)၊ [33:28] အောက်ခြေ (၁၄၄၀)၊ [36:36] အောက်ခြေ (၁၄၈၁)၊ [42:50] အောက်ခြေ (၁၅၇၁) တွင်‌ လေ့လာပါရန်]#*** [(خَلَقَ) ‘ခလကွော့’ “ဖြစ်ထွန်းစေခြင်း” နှင့်ပတ်သက်၍ [2:21] အောက်ခြေ (၅၁) တွင်‌ လေ့လာပါရန်]","45-46"
47,"၎င်းပြင် ဒုတိယတစ်ဖန် ဖြစ်တည်စေခြင်းမှာလည်း အရှင်၏ (ပြဋ္ဌာန်းချက်) နှင့်အညီပင် ဖြစ်၏။ (တစ်နည်း) အရှင့် (ပြဋ္ဌာန်းချက်) နှင့်အညီ (သက်ရှိအားလုံး၏) ဖြစ်တည်မှုမှာ (တူညီသော်လည်း လူသား၏ ဖြစ်တည်မှုမှာ) အခြားသက်ရှိများနှင့် ခြားနားသော အသွင်တမျိုးဖြင့် ဖြစ်ပေါ်လာ၏။*@* [23:14]",""
48,"၎င်းပြင် အရှင် (၏ ပြဋ္ဌာန်းချက်အရပင်) ကုံလုံကြွယ်ဝ စေ၍၊ လုံခြုံစေခဲ့၏။",""
49,"၎င်းပြင် အရှင်သည် လူသား၏ သိမှုစွမ်းရည်အား 1706 (အခြားသက်ရှိများ နှင့်မတူစေရန်) မိမိ၏ ပျိုး ထောင်မှုစနစ်နှင့်အညီ ဖွံ့ဖြိုးစေခဲ့၏။",""
50,"အရှင်သည်ပင် ပထမ အားဒ် (မျိုးတူစု) အား* တိမ်ကောစေခဲ့၏။@*[7:65] အောက်ခြေ (၆၈၈)]",""
51,"ဆမူးဒ်တို့အားလည်း* မျိုးတုံးသွားစေခဲ့၏။@*[7:73] အောက်ခြေ (၆၈၉)]",""
52,"ထိုကာလ မတိုင်မီက နူးဟ်၏ မျိုးတူစုသည် သာပို၍ မတရားကျူးကျော်သူများ၊ ဆိုးသွမ်းသောသူများ ဖြစ်ခဲ့ကြရာ သူတို့အားလည်း (တိမ်ကောစေခဲ့၏)။",""
53,"မှောက်လှန်ခံခဲ့ကြရသော မြို့ရွာကို* အရှင် (၏ တုံ့ပြန်ရလဒ်က) မှေးမှိန် ပျောက်ကွယ်သွားစေခဲ့၏။ (တစ်နည်း) စည်ပင်မှု ကင်းမဲ့သွားစေခဲ့၏။ သို့ဖြစ်ရာ အဖက်ဖက်မှ ဖုံးလွှမ်းသောအရာသည် ဖုံးလွှမ်းခဲ့ ၏။ (တစ်နည်း) မြို့ရွာသားတို့၏ အဖျက်လုပ်ရပ်များသည် ထိုမြို့ရွာအား အဖက်ဖက်မှ ဝန်းဝိုင်း တိမ် ကောစေခဲ့၏။@* [9:70] အောက်ခြေ (၈၆၄)","53-54"
55,"သို့ဖြစ်ရာ သင့်အား ပျိုးထောင်မှုစနစ်အားဖြင့် ဖွံ့ဖြိုးစေသောအရှင်၏ ဥပဒေ ပြဋ္ဌာန်းချက်နှင့်အညီ ဖြစ်ပေါ်သော မည်သည့် စွမ်းအားနှင့်ပတ်သက်၍ စောဒကတက်-ငြင်းခုံအံ့နည်း။ (တစ်နည်း) သံသယ ဖြစ်အံ့နည်း။",""
56,"ဤသူသည် ရှေးဦး ပထမ သတိပေး နှိုးဆော်သူ တို့အနက်မှ ဖြစ်ပေသည်။ 1707",""
57,"(တုံ့ပြန်ရလဒ်) ပုံပေါ်လာမည့်အချိန်သည် နီးကပ်လာပြီ။",""
58,"ထို (အချိန်) ကို အလ္လာ့ဟ်အား တုပြိုင်၍ ပယ်ရှားနိုင်သူဟူ၍ တစ်ဦးမျှပင် မရှိချေ။",""
59,"သို့ပါလျက် သင်တို့သည် ဤ‘ဟဒီးစ်’ (အကြောင်းကြားချက်) နှင့်* စပ်လျဉ်း၍ အံ့ဩနေကြသလော။@*ဤအာယဟ်တွင် သုံးနှုန်းထားသော (اَلْحَدِيْثُ) ‘ဟဒီးစ်’ ကို ပညာရှင်အချို့က ‘အာယဟ်’ ဟု ပြန်ဆိုကြ၏။ [ကြည့်။ ကုရ်အာန် အလင်းပြကျမ်း၊ အစောင် ၂၇၊ ကဏ္ဍ ၅၃၊ စာမျက်နှာ (၁၂၂-၁၂၃)][(حَدِيْثٌ) ‘ဟဒီးစ်’ နှင့်ပတ်သက်၍၊ [7:185] အောက်ခြေ (၇၃၉)၊ [12:111] အောက်ခြေ (၉၆၉)၊ [31:6] အောက်ခြေ (၁၄၂၀)၊ [45:6] အောက်ခြေ (၁၅၉၉) စသည်တို့၌ လေ့လာနိုင်ပါသည်]",""
60,"သင်တို့သည် ပူဆွေးဝမ်းနည်းခြင်း မရှိဘဲ၊ ပျော်ရွှင် ကြည်နူးနေကြသလော။",""
61,"၎င်းပြင် သင်တို့သည် (လူ့ဘဝကို) ပေါ့ပေါ့တန်တန် သဘောထားနေကြသလော။ (တစ်နည်း) မာန ထောင်လွှားနေကြ သလော။",""
62,"သို့ဖြစ်ရာ သင်တို့သည် အလ္လာဟ် (ပြဋ္ဌာန်းသော သဘာဝ နိယာမများနှင့် လူ့ဘဝ တည်ဆောက်မှု စည်းမျဉ်းများကို) အပြည့်အဝ နာခံကြလျက်* (အရှင်၏) ဩဇာကို ခံယူကြလော့။ (တစ်နည်း) အရှင့်အား ဩဇာရှင်အဖြစ် မှတ်ယူကြလော့။**@* [(سَجْدَةٌ) ‘စဂျ်ဒဟ်’ နှင့်ပတ်သက်၍ [2:34] အောက်ခြေ (၈၂)၊ [2:43] အောက်ခြေ (၉၆)၊ [2:114] အောက်ခြေ (၁၆၄)၊ [12:4] အောက်ခြေ (၉၄၈)၊ [12:100] အောက်ခြေ (၉၆၇)၊ [22:18] အောက်ခြေ (၁၂၅၇)၊ [27:24] အောက်ခြေ (၁၃၅၅) စသည်တို့တွင် လေ့လာနိုင်ပါသည်]#** [(عِبَادَةٌ) ‘အိဗာဒဟ်’ နှင့်ပတ်သက်၍ [1:4] အောက်ခြေ (၆)၊ [2:21] အောက်ခြေ (၅၂)၊ [51:56] အောက်ခြေ (၁၆၆၆)၊ [51:58] အောက်ခြေ (၁၆၆၇) စသည်တို့တွင် လေ့လာနိုင်ပါသည်]",""
